date,URL,Title,Full text,Narasi
"Oktober 20, 2024",https://turnbackhoax.id/2024/10/20/salah-video-penampakan-kebakaran-di-tel-aviv-oktober-2024/,[SALAH] Video Penampakan Kebakaran di Tel Aviv Oktober 2024,"Akun X “”OmJ_JeNggot” pada Kamis (3/10/2024) membagikanvideo[arsip] dengan narasi:
“Menyala 🔥🔻Tel Aviv Now”
Video menggambarkan kebakaran melahap belasan kendaraan hingga terdengar suara ledakan. Pengunggah mengeklaim insiden tersebut terjadi di Tel Aviv, Israel. Per Minggu (20/10/2024), unggahan telah ditonton lebih dari 170 ribu kali dan dicuitkan ulang 1.500-an kali.
Saat menelusuri gambar unggahan menggunakan Google Images, TurnBackHoax menemukan video yang sama dipublikasikan di laman almayadeen.net. Faktanya, insiden tersebut tidak terjadi di Tel Aviv pada Oktober 2024, melainkan di Kota Safed, Israel, pada Juni 2022. Kebakaran kala itu menghanguskan 18 bus di terminal Kota Safed.",“Menyala 🔥🔻Tel Aviv Now”
"Oktober 20, 2024",https://turnbackhoax.id/2024/10/20/penipuan-ridwan-kamil-bagi-bagi-rp35-juta-di-tiktok/,[PENIPUAN] Ridwan Kamil Bagi-Bagi Rp35 Juta di TikTok,"Akun TikTok “ridwan.kamil256” pada Minggu (6/10/2024) mengunggahvideo[arsip] yang didalamnya berisi pembacaan narasi:
“Assalamualaikum semuanya kembali lagi saya Ridwan Kamil. Maaf yang belum kebagian hadiahnya karena saya sedang sibuk dengan urusan saya di bulan ini. Khusus 10 orang yang telah melakukan follow, like, dan share sebanyak-banyaknya, saya akan kiriman Rp35 juta. Semoga beruntung dan bermanfaat bagi anda dan keluarga anda. Ini bukan karena politik ya. Terima kasih”
Per Minggu (20/10/2024), konten tersebut sudah ditonton lebih dari 7.000 kali dan menuai 160-an komentar. Mayoritas berharap mendapatkan giveaway ini.
Tim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan mengecek audio unggahan menggunakan Hive Moderation. Hasilnya, kemungkinan audio dibuat dengan kecerdasan buatan (artificial intelligence/AI) mencapai 96,5%.
Akun “ridwan.kamil256” bukanlah milik Ridwan Kamil. Tidak ada unggahan serupa di media sosial Ridwan Kamil, yakni TikTok “ridwankamil.official” dan Instagram “ridwankamil”.","“Assalamualaikum semuanya kembali lagi saya Ridwan Kamil. Maaf yang belum kebagian hadiahnya karena saya sedang sibuk dengan urusan saya di bulan ini. Khusus 10 orang yang telah melakukan follow, like, dan share sebanyak-banyaknya, saya akan kiriman Rp35 juta. Semoga beruntung dan bermanfaat bagi anda dan keluarga anda. Ini bukan karena politik ya. Terima kasih”"
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/penipuan-nazar-jelang-pensiun-jokowi-bagikan-rp50-juta-di-tiktok/,"[PENIPUAN] Nazar Jelang Pensiun, Jokowi Bagikan Rp50 Juta di TikTok","Akun Tiktok ‘jokowidodorealakun’ pada Senin (30/09/2024) membagikanvideo[arsip] yang berisi informasi “Presiden Joko Widodo membagikan bantuan Rp50 juta untuk pengguna media sosial”.
Berikut narasi lengkapnya:
“NAZAR SAYA MENJELANG PENSIUNDAFTAR PENERIMA BANTUAN :USIA 20-40 TAHUN 50 JUTAUSIA 41-70 TAHUN 50 JUTALANSIA 50 JUTAIBU RUMAH TANGGA 50 JUTAJANDA 50 JUTADUDA 50 JUTABURUH HARIAN 50 JUTAPENGANGGURAN 50 JUTA”
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri konten yang menampilkan Jokowi dengan menggunakan Google Lens. Hasilnya, ditemukan video yang mirip dengan unggahan akun Tiktok ‘jokowidodorealakun’ itu, yakni konten milik kanal YouTubeSekretariat Kabinet RI.
Diketahui, konteks asli video merupakan momen pidato Jokowi saat penyampaian RUU APBN 2025 dan nota keuangan pada Jumat (16/8/2024). Jokowi tak berjanji membagikan bantuan Rp 50 juta dalam kesempatan itu.
TurnBackHoax lalu memeriksa audio dari konten unggahan akun Tiktok ‘jokowidodorealakun’ menggunakan Hive Moderation. Hasilnya, konten tersebut memiliki probabilitas 97 persen sebagai buatan kecerdasan buatan (artificial intelligence/AI).",“NAZAR SAYA MENJELANG PENSIUNDAFTAR PENERIMA BANTUAN :USIA 20-40 TAHUN 50 JUTAUSIA 41-70 TAHUN 50 JUTALANSIA 50 JUTAIBU RUMAH TANGGA 50 JUTAJANDA 50 JUTADUDA 50 JUTABURUH HARIAN 50 JUTAPENGANGGURAN 50 JUTA”
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/penipuan-iriana-jokowi-beri-bantuan-rp25-juta-lewat-tiktok/,[PENIPUAN] Iriana Jokowi Beri Bantuan Rp25 Juta Lewat TikTok,"Akun Tiktok ‘IbuIrianajoko’ pada Selasa (01/10/2024) membagikanvideo[arsip] berisi narasi yang menyebut dirinya membagikan Rp25 juta untuk pengguna media sosial (medsos). Berikut narasi lengkapnya:
“Ibu negara berbagi di akhir masa jabatan…Assalamualaikum saya Ibu Iriana Jokowi di akhir bulan masa jabatan saya sebagai ibu presiden, saya bernazar di akun tiktok pertama saya ini barang siapa yang ketahuan follow dan share video ini saya akan memberikan bantuan untuk masyarakat yang membutuhkan senilai 25.000.000 bukan suatu hal kebetulan, mungkin ini memang sudah menjadi rezeki kamu”
Hingga Jumat (18/10/2024), unggahan tersebut mendapat lebih dari 150 ribu tanda suka dan dibagikan ulang sebanyak 68 ribu kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri video itu melalui Google Lens. Hasilnya, video tersebut mirip dengan unggahan di kanal YouTube DEKRANAS Indonesia yang dipublikasikan Rabu (3/3/2021).
Iriana dalam momen itu menyampaikan selamat atas ulang tahun Dewan Kerajinan Nasional (Dekranas). Ia tidak menjanjikan bakal memberi bantuan Rp25 juta (sebagaimana konten yang disebarkan akun TikTok ‘IbuIrianajoko’).
TurnBackHoax kemudian memeriksa audio unggahan tersebut menggunakan Hive Moderation. Diketahui, probabilitas audio tersebut dibuat dengan kecerdasan buatan (artificial intelligence/AI) mencapai 99,9 persen.","“Ibu negara berbagi di akhir masa jabatan…Assalamualaikum saya Ibu Iriana Jokowi di akhir bulan masa jabatan saya sebagai ibu presiden, saya bernazar di akun tiktok pertama saya ini barang siapa yang ketahuan follow dan share video ini saya akan memberikan bantuan untuk masyarakat yang membutuhkan senilai 25.000.000 bukan suatu hal kebetulan, mungkin ini memang sudah menjadi rezeki kamu”"
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/salah-anies-baswedan-merapat-ke-rumah-prabowo/,[SALAH] Anies Baswedan Merapat ke Rumah Prabowo,"Akun TikTok “PJS_Mangunsong” pada Selasa (15/10/2024) membagikan potonganvideo[arsip] yang menyebut Anies merapat ke rumah Prabowo. Warganet lainnya, yakni akun “srikandi0957” padaunggahannya[arsip], Rabu (16/10/2024) menambahkan narasi Anies akan merapat ke pemerintahan Prabowo.
Berikut narasi lengkapnya:
“Anies Baswedan Merapat ke Rumah Prabowo”“Mana pendukung Abah ini.. apa kalian setuju nihh saya merapat ke pemerintahan pak Prabowo..???”
Unggahan dari akun “PJS_Mangunsong” telah mendapatkan 30,5 ribu penyuka dan 1,3 juta tayangan.
Setelah ditelusuri denganYandex Image, diketahui video yang diunggah oleh kedua akun TikTok tersebut merupakan potongan dokumentasi dari YouTubetvOneNewsyang tayang pada Selasa (17/10/2017).
Konteks asli dari video tersebut adalah momen saat Anies dan Sandiaga Uno (pasangan dalam Pilkada 2017) melakukan silaturahmi antar pimpinan partai pengusung di rumah Prabowo Subianto.
Dilansir dariDetik.com, Prabowo telah memanggil lebih dari 100 calon menteri dan wakil menteri pada Senin (14/10/2024) dan Selasa (15/10/2024) yang akan membantunya di pemerintahan mendatang. Tidak ada nama Anies Baswedan dalam daftar calon tersebut.",“Anies Baswedan Merapat ke Rumah Prabowo”“Mana pendukung Abah ini.. apa kalian setuju nihh saya merapat ke pemerintahan pak Prabowo..???”
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/salah-menteri-bahlil-terciduk-dan-pakai-baju-tahanan/,[SALAH] Menteri Bahlil Terciduk dan Pakai Baju Tahanan,"Kanal YouTube “KEJUTAN POLITIK” pada Jumat (11/10/2024) mengunggahvideo[arsip] berisi klaim tentang Menteri ESDM Bahlil Lahadalia terciduk polisi setelah menyerukan tabrak aturan pemilu. Unggahan disertai narasi:
“DETIK² SI BAHLUL TERCIDUK.‪@KETIK_22‬BAHLUL TERCIDUK..!SERUKAN PEMILU TABRAK ATURAN”
Sampul foto (thumbnail) menampilkan sosok Bahlil mengenakan baju tahanan dan dikawal anggota kepolisian. Per Jumat (18/10/2024), konten tersebut sudah ditonton lebih dari 140 kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim tersebut dengan memasukkan kata kunci “Menteri Bahlil terciduk polisi karena serukan Pemilu tabrak aturan” ke mesin pencarian Google.
Hasilnya, tidak ada narasi dari sumber kredibel yang membenarkan klaim. Video berdurasi 9 menit 23 detik tersebut pun sama sekali tidak membahas penangkapan Bahlil setelah serukan tabrak aturan pemilu.
TurnBackHoax kemudian menelusuri thumbnail unggahan akun YouTube “KEJUTAN POLITIK” dengan menggunakan Google Lens.
Diketahui, foto asli berasal dari pemberitaanJPNN.comyang tayang Juni 2021, merupakan dokumentasi saat pria berinisial ER diproses kepolisian atas kasus pencabulan terhadap santri laki-laki. Pembuat konten mengganti wajah ER dengan potret Gibran.
Hingga Kamis (17/10/2024), mengutip pemberitaanSindonews.com, Bahlil—yang juga merupakan Ketua Umum Partai Golkar—masih melakukan pertemuan dengan Menteri Pertahanan Prabowo Subianto di Jakarta Pusat.",“DETIK² SI BAHLUL TERCIDUK.‪@KETIK_22‬BAHLUL TERCIDUK..!SERUKAN PEMILU TABRAK ATURAN”
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/salah-potongan-video-gibran-berbicara-sendiri/,[SALAH] Potongan Video Gibran Berbicara Sendiri,"Akun X “PasTIGAma2024” pada Kamis (5/10/2024), mengunggah potonganvideo[arsip] yang menampilkan Wakil Presiden (Wapres) terpilih, Gibran Rakabuming Raka, melihat ke arah kamera dan berbicara sendiri. Unggahan tersebut disertai narasi:
“Dokter perhatikan ga? Detik ke 36, Gibran bicara sendiri.. Benar2 sakit nih, tidak pantas dilantik..”.
Per Rabu (16/10/2024), unggahan itu telah dilihat lebih dari 2.500 kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri sumber video itu dengan memanfaatkan Google Search Image. Hasilnya, video tersebut berasal dari unggahan kanalYouTube Metro TVberjudul “Presiden Jokowi Hadiri Upacara Peringatan HUT TNI ke-79 di Monas” yang tayang Sabtu (5/10/2024).
Narasi “Gibran berbicara sendiri” merupakan kekeliruan. Dari tayangan Metro TV, terlihat Gibran sesekali berinteraksi dan berbicara dengan Iriana Joko Widodo dan Wury Estu Handayani (istri Wakil Presiden Ma’ruf Amin). Gibran juga menyapa beberapa orang di sekelilingnya.","“Dokter perhatikan ga? Detik ke 36, Gibran bicara sendiri.. Benar2 sakit nih, tidak pantas dilantik..”."
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/salah-gibran-ancam-mundur-dari-kursi-wapres-kalau-pdip-gabung-koalisi-pemerintahan/,[SALAH] Gibran Ancam Mundur dari Kursi Wapres kalau PDIP Gabung Koalisi Pemerintahan,"Beredarvideo[arsip] melalui akun X “ArdieSuhardi321″ pada Sabtu (5/10/2024), yang mengklaim Gibran Rakabuming—wakil presiden (wapres) terpilih—mengancam akan mengundurkan diri bila Partai Demokrasi Indonesia Perjuangan (PDIP) bergabung dengan koalisi Prabowo.
Berikut narasi lengkapnya:
“Gibran ancam akan mundur jadi wapres jika PDI Gabung Koalisi dengan Prabowo !!?Gua punya info nih tapi infonya a10 kemarin katanya gibran tidak hadir di pelantikan DPR dan MPR baru karena takut diteriaki fufufafa. yang kedua, gibran ancam akan mundur dari posisinya sebagai wakil presiden apabila pdip bergabung dengan koalisikalau gua yang jadi pak prabowo terus mendapatkan ancaman seperti itu, ya tentu gua seneng banget hilanglah beban aku”
Per Rabu (16/10/2024) telah ditonton lebih dari 21 ribu kali dan dicuitkan ulang 150 kali
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri klaim tersebut dengan memasukkan kata kunci “Gibran ancam mundur jika PDI gabung koalisi” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi yang dapat membuktikan kebenaran dari klaim tersebut.
Terbaru, Ketua Bidang Politik PDIP Puan Maharani dalam pemberitaanOkezone.comyang tayang Senin (7/10/2024) tidak memberikan keterangan apapun terkait isu bergabungnya PDIP ke koalisi pemerintahan.
Sebelumnya, beredar klaim yang menyebut Gibran akan mundur dari posisinya sebagai wapres. Dari penelusuranTurnBackHoax, klaim itu dinarasikan dari potongan video yang merupakan dokumentasi saat Gibran membacakan pengunduran diri sebagai Wali Kota Solo pada Juli 2024.","“Gibran ancam akan mundur jadi wapres jika PDI Gabung Koalisi dengan Prabowo !!?Gua punya info nih tapi infonya a10 kemarin katanya gibran tidak hadir di pelantikan DPR dan MPR baru karena takut diteriaki fufufafa. yang kedua, gibran ancam akan mundur dari posisinya sebagai wakil presiden apabila pdip bergabung dengan koalisikalau gua yang jadi pak prabowo terus mendapatkan ancaman seperti itu, ya tentu gua seneng banget hilanglah beban aku”"
"Oktober 18, 2024",https://turnbackhoax.id/2024/10/18/salah-potongan-video-puan-dan-prabowo-mengabaikan-jokowi-2/,[SALAH] Potongan Video Puan dan Prabowo Mengabaikan Jokowi,"Akun X @NenkMonica pada Rabu (2/10/2024) mengunggahpotongan videoyang menampilkan Ketua DPR RI Puan Maharani serta Prabowo Subianto (Presiden RI terpilih) sedang berbincang dan berjalan bersama (arsip). Terlihat juga sosok Joko Widodo (Jokowi) yang berjalan di depan, tanpa ada interaksi dengan Puan dan Prabowo.
Unggahan disertai cuitan:
“Sakit yg tidak berdarah, tunggu pembalasanku!DEMI INDONESIA MAJU BU PUAN DAN PAK PRABOWO BERSATU MEMBANGUN NEGRI”
Per Jumat (11/10/2024), konten tersebut telah ditonton sekitar 415 ribu kali, diunggah ulang 671 kali dan menuai hampir 2.500 tanda suka. Ada 300-an komentar yang merespons unggahan, salah satunya berbunyi: Jokowi diacuhkan dan tanpa kawan.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan memanfaatkan Google Image. Hasilnya, video tersebut diketahui merupakan dokumentasi upacara Hari Kesaktian Pancasila.
Momen itu salah satunya ditayangkan di kanal YouTubeKOMPASTVpada Selasa (1/10/2024) dalam video “Momen Prabowo-Puan Berbincang dengan Jokowi usai Upacara Peringatan Hari Kesaktian Pancasila”.
Faktanya, narasi yang beredar itu keliru. Video di unggahan akun X @NenkMonica terpotong sehingga konteksnya tak utuh. Presiden Jokowi tidak berjalan sendiri, ia didampingi Menteri Koordinator Bidang Perekonomian RI Airlangga Hartarto.","“Sakit yg tidak berdarah, tunggu pembalasanku!DEMI INDONESIA MAJU BU PUAN DAN PAK PRABOWO BERSATU MEMBANGUN NEGRI”"
"Oktober 17, 2024",https://turnbackhoax.id/2024/10/17/penipuan-paket-umroh-gratis-2024-dari-kementerian-agama-untuk-5-000-orang/,[PENIPUAN] Paket Umroh Gratis 2024 dari Kementerian Agama untuk 5.000 Orang,"Akun Facebook “Pendaftaran Umroh 2024” [arsip] mengunggah foto selebaran berlogo Kementerian Agama (Kemenag) berisi informasi umroh gratis. Unggahan disertai narasi:
𝐃𝐢 𝐁𝐮𝐤𝐚 𝐏𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧 𝐔𝐦𝐫𝐨𝐡 𝐆𝐫𝐚𝐭𝐢𝐬 …..✓Punya cita-cita untuk segera menunaikan ibadah umroh ke Tanah Suci? Umroh menjadi salah satu hal yang paling dicita-citakan umat Muslim Indonesia. umroh Gratis  bisa jadi alternatif agar keinginan untuk mendekatkan diri kepada Allah SWT dengan beribadah di Baitulloh,,Siapa Yang Begitu Rindu Untuk Bertemu Tanah suci . Atau kamu Ingin Menghadiakan Kado Terindah Untuk Orang Terkasih ?Kesempatan mendapatkan Tiket Umroh GratisInsyaallah Kami Akan Bagi  Tiket Umroh Gratis ke Tanah Suci Untuk Anda semua. melakukan pendaftaran tercepat ….!!!!Free tiket Pesawat PP/gratisFree tiket Pesawat PP/gratisVisa & Passport /gratisHotel dan makan /gratisAsuransi perjalanan / gratisPendaftaran Gratis Tanpa ada Biaya Admin dan Sebagainya 🙏😇
Pengunggah mengajak pembaca untuk menghubungi nomor WhatsApp (WA) yang tertaut dalam unggahan.
Dari pengamatan tim pemeriksa fakta Mafindo (TurnBackHoax), calon pendaftar akan diberikan formulir pendaftaran https://info selengkapnya[dot]klm57[dot]my[dot]id/ dan diminta mengisi nomor Telegram beserta kode OTP-nya.
Per Kamis (17/10/2024), unggahan telah disukai lebih dari 1.500 akun dan menuai sekitar 630 komentar. Mayoritas menunjukkan ketertarikannya untuk mengikuti program umroh gratis ini.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri kebenaran unggahan tersebut dengan mencari tahu informasi di akun Instagram resmi Kementerian Agama, kemenag_ri. Hasilnya, Kemenag membantah adanya program umroh gratis tersebut.
“Kemenag tidak pernah mengadakan undian umrah gratis.Kalau sahabat mendapatkan penawaran tersebut, jangan percaya ya. Itu hoaks !!! Tetap waspada dan bijak dalam memilih informasi ya,” tuliskemenag_ri, Kamis (3/10/2024).
Kemenag menekankan, informasi resmi tentang haji dan umrah bisa diakses di laman serta media sosial Kemenag RI dan Ditjen Penyelenggaraan Haji dan Umrah (PHU).","𝐃𝐢 𝐁𝐮𝐤𝐚 𝐏𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧 𝐔𝐦𝐫𝐨𝐡 𝐆𝐫𝐚𝐭𝐢𝐬 …..✓Punya cita-cita untuk segera menunaikan ibadah umroh ke Tanah Suci? Umroh menjadi salah satu hal yang paling dicita-citakan umat Muslim Indonesia. umroh Gratis  bisa jadi alternatif agar keinginan untuk mendekatkan diri kepada Allah SWT dengan beribadah di Baitulloh,,Siapa Yang Begitu Rindu Untuk Bertemu Tanah suci . Atau kamu Ingin Menghadiakan Kado Terindah Untuk Orang Terkasih ?Kesempatan mendapatkan Tiket Umroh GratisInsyaallah Kami Akan Bagi  Tiket Umroh Gratis ke Tanah Suci Untuk Anda semua. melakukan pendaftaran tercepat ….!!!!Free tiket Pesawat PP/gratisFree tiket Pesawat PP/gratisVisa & Passport /gratisHotel dan makan /gratisAsuransi perjalanan / gratisPendaftaran Gratis Tanpa ada Biaya Admin dan Sebagainya 🙏😇"
"Oktober 17, 2024",https://turnbackhoax.id/2024/10/17/salah-potongan-video-tentara-cina-melawan-tni/,[SALAH] Potongan Video Tentara Cina Melawan TNI,"Akun Facebook “Raden Rara Soffia Edleweiys” [arsip] pada Sabtu (3/3/2024) mengunggah video yang menampilkan keributan antara sejumlah orang berseragam polisi dan kaos TNI.Pengunggah menyertakan narasi dan menyebut video merupakan dokumentasi tentang tentara Cina yang sudah berani melawan tentara Indonesia.Berikut narasi lengkapnya:
“COPAS, Kedaulatan negara bagaimana?,APA YANG DIKUATIRKAN SUDAH MENJADI KENYATAANTentara cina sdh mulai beraksi dan sdh berani melawan tentara kita…Krn dia sdh membawa senjata perorangan… Mulai beraksi dr kelompok kecil… Alasannya pengamanan aset aset nya… Kebon sawit dan lain-lain… Itu alasannya tp sebenarnya ingin menunjukkan bahwa tentara cina sdh menguasai wilayah Indonesia… LUAR BIASA… SUDAH DI INJAK INJAK REPUBLIK INI… PERHATIKAN… TENTARA cINA NGAJAK DUEL TNI… APAKAH TNI DIAM SAJA… ASTAGHFIRULLAAH… Mari Saudara², viralkan narasi tersebut, keseluruh Rakyat Indonesia. 😡😡😡Nah inilah yang suka saya nyatakan, kalian di Jawa jangan hanya mikirkan Jawa, pikirkan juga Kalimantan, Sulawesi dan Irian, kalau sudah begini, apa yg bisa dilakukan, coblos terus Jokowi/ Prabowo, inilah dia akibatnya.SEBARKAN…BIAR VIRAL, BIAR SELAMAT INDONESIA INI‼️”

Hingga Kamis (17/10/2024), unggahan tersebut menuai 62 impresi dan ditonton hampir 1.000 kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri klaim tersebut dengan memasukan video ke dalam perangkat InVID hingga terbagi menjadi beberapakeyframe.
Berbekal Google Images, TurnBackHoax menemukan gambar yang mirip dengan salah satukeyframe, berasal dari pemberitaan detik.com berjudul “Polisi Bantah Cekcok dengan TNI Saat Tangkap Penambang Ilegal”.
Berita yang tayang Kamis (30/6/2022) itu menjabarkan kalau dokumentasi tersebut merupakan momen penertiban penambang emas ilegal di Geumpang, Pidie, Aceh. Tidak ada informasi mengenai tentara Cina yang melawan TNI. Gambar serupa juga dimuat di Merdeka.co dalam berita “TNI vs Brimob di Tambang Emas Ilegal, Ini Penyebab dan Fakta Sebenarnya”. Isinya menjelaskan keadaan saat penindakan tambang emas ilegal yang diwarnai penghadangan oleh warga dan miskomunikasi antara TNI dan Polisi.","“COPAS, Kedaulatan negara bagaimana?,APA YANG DIKUATIRKAN SUDAH MENJADI KENYATAANTentara cina sdh mulai beraksi dan sdh berani melawan tentara kita…Krn dia sdh membawa senjata perorangan… Mulai beraksi dr kelompok kecil… Alasannya pengamanan aset aset nya… Kebon sawit dan lain-lain… Itu alasannya tp sebenarnya ingin menunjukkan bahwa tentara cina sdh menguasai wilayah Indonesia… LUAR BIASA… SUDAH DI INJAK INJAK REPUBLIK INI… PERHATIKAN… TENTARA cINA NGAJAK DUEL TNI… APAKAH TNI DIAM SAJA… ASTAGHFIRULLAAH… Mari Saudara², viralkan narasi tersebut, keseluruh Rakyat Indonesia. 😡😡😡Nah inilah yang suka saya nyatakan, kalian di Jawa jangan hanya mikirkan Jawa, pikirkan juga Kalimantan, Sulawesi dan Irian, kalau sudah begini, apa yg bisa dilakukan, coblos terus Jokowi/ Prabowo, inilah dia akibatnya.SEBARKAN…BIAR VIRAL, BIAR SELAMAT INDONESIA INI‼️”"
"Oktober 17, 2024",https://turnbackhoax.id/2024/10/17/salah-serambinews-tayangkan-rocky-gerung-berita-berita-indonesia-semuanya-muat-berita-hoax-tentang-israel/,"[SALAH] Serambinews Tayangkan “Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Hoax tentang Israel”","Akun TikTok “1q_223” pada Sabtu (28/09/2024) mengunggah foto[arsip]berupa tangkapan layar yang memperlihatkan pemberitaan Serambinews berjudul “Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Hoax Tentang Israel”, disertai takarir:
“Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Hoax Tentang Israel”.“#JelajahMerdeka #fyp #viral”.
Hingga artikel ini ditulis, unggahan tersebut sudah disukai lebih dari 200 akun dan menuai 10 komentar.
Pertama, tim pemeriksa fakta Mafindo (TurnBackHoax) mencari judul berita “Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Tentang Israel” di laman Serambinews. Tidak ditemukan pemberitaan dengan judul tersebut.
TurnBackHoax kemudian memperluas pencarian ke Google dengan memasukkan kata kunci “Rocky Gerung Berita Indonesia memuat hoaks Israel”. Tidak ditemukan satupun media yang membahas narasi tersebut. Rekam jejak Rocky Gerung mengatakan hal itu juga tidak ada.
Pencarian dilanjutkan dengan menelusuri foto utama berita Serambinews yang terlihat di unggahan akun TikTok @1q_223. Lewat perangkat RevEye, diketahui foto tersebut berasal dari berita Serambinews berjudul “Rocky Gerung Kembali ke Aceh Bertemu Kaum Milenial, Ini Agendanya” yang tayang Februari 2023.","“Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Hoax Tentang Israel”.“#JelajahMerdeka #fyp #viral”."
"Oktober 17, 2024",https://turnbackhoax.id/2024/10/17/salah-jokowi-murka-prabowo-diam-diam-jadikan-anies-wapres-gantikan-gibran/,"[SALAH] Jokowi Murka, Prabowo Diam-Diam Jadikan Anies Wapres Gantikan Gibran","Akun TikTok “Amin01” pada Selasa (1/10/2024) mengunggahvideo[arsip] yang mengeklaim Jokowi murka kepada Prabowo karena diam-diam memilih Anies Baswedan sebagai wakil presiden (wapres) pengganti Gibran.
Anies Baswedan bakal menggantikan Gibran sebagai wakil presiden.
Berikut narasi lengkapnya:
“SALAM PERUBAHANJokowi MURKA 2000 TURUNAN KEPADA PRABOWO,  KARNA INFO YANG VALID PRABOWO DIAM DIAM AKAN MENJADIKAN ANIES MENJADI WAKIL PRESIDEN GANTI GIBRANGAASSSSZZGEGARA Rakyat Jakarta Berkampanye GERAKAN COBLOS SEMUA CALON GUBERNUR DKI,”
Per Kamis (17/10/2024), konten tersebut sudah disukai lebih dari 400 akun dan dibagikan ulang 35 kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Anies Baswedan Gantikan Gibran” ke mesin pencarian Google. Hasilnya, tidak ada informasi valid atau pemberitaan kredibel yang membenarkan klaim itu.
Kantor beritaAntaradalam artikel “Anies akan gantikan Gibran jadi wakil presiden, benarkah?” yang tayang pada Senin (30/9/2024) meluruskan kalau narasi yang beredar merupakan informasi yang keliru.
TurnBackHoax kemudian menelusuri video unggahan akun TikTok “Amin01” lewat Google Lens. Hasilnya, diketahui video yang digunakan merupakan cuplikan aksi demonstrasi Jaringan Rakyat Miskin Kota (JRMK) yang menyuarakan aksi golongan putih pada September 2024. Foto tersebut didokumentasikan olehTirto.id.","“SALAM PERUBAHANJokowi MURKA 2000 TURUNAN KEPADA PRABOWO,  KARNA INFO YANG VALID PRABOWO DIAM DIAM AKAN MENJADIKAN ANIES MENJADI WAKIL PRESIDEN GANTI GIBRANGAASSSSZZGEGARA Rakyat Jakarta Berkampanye GERAKAN COBLOS SEMUA CALON GUBERNUR DKI,”"
