Deskripsi,Judul,Link Berita,Tanggal Terbit,kelas_politik
"Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Pada video tersebut, Pj Gubernur Jakarta Heru Budi Hartono hanya menyampaikan kegiatan Paus Fransiskus di Indonesia pada",Jakarta Diliburkan pada 5 September karena Kedatangan Paus Fransiskus,https://turnbackhoax.id/2024/09/10/salah-jakarta-diliburkan-pada-5-september-karena-kedatangan-paus-fransiskus/,2024-09-10,0
Proses rekrutmen BPJS Kesehatan hanya dilakukan melalui website resmi yakni bpjs-kesehatan.go.id serta rekrutmen.bpjs-kesehatan.go.id. Masyarakat perlu waspada jika proses rekrutmen tidak tertuju,[PENIPUAN] Informasi Rekrutmen Pegawai BPJS Kesehatan Periode Tahun 2024,https://turnbackhoax.id/2024/09/10/penipuan-informasi-rekrutmen-pegawai-bpjs-kesehatan-periode-tahun-2024/,2024/09/10,0
"Thumbnail merupakan hasil manipulasi, kemudian dalam video tersebut tidak ditemukan informasi yang menyatakan jika massa makin tak terkontrol, ribuan pendemo",[SALAH] Berita Terkini Terkini ~(Jokowi) Gibran dan Kaesang Terlibat!? Tangkap! Kabar Akurat,https://turnbackhoax.id/2024/09/10/salah-berita-terkini-terkini-jokowi-gibran-dan-kaesang-terlibat-tangkap-kabar-akurat/,2024/09/10,1
"Klaim yang menyatakan bahwa telah terjadi banjir yang mirip tsunami Jeddah 
– Mekkah pada 5 September 2024 adalah pernyataan yang",[SALAH] Arab Saudi Tiba-Tiba Banjir Seperti Tsunami Jeddah-Mekkah Hari Ini!! Sapu Semua Mobil dan Bangunan,https://turnbackhoax.id/2024/09/10/salah-arab-saudi-tiba-tiba-banjir-seperti-tsunami-jeddah-mekkah-hari-ini-sapu-semua-mobil-dan-bangunan/,2024/09/10,0
"Faktanya, tidak ditemukan berita dengan judul demikian di situs CNBC. Judul berita merupakan hasil suntingan menggunakan inspect element","[SALAH] PM Singapura Sebut: Negara Gila Agama, Negara Yang Tidak Akan Maju ContohNya Indonesia",https://turnbackhoax.id/2024/09/10/salah-pm-singapura-sebut-negara-gila-agama-negara-yang-tidak-akan-maju-contohnya-indonesia/,2024/09/10,0
Klaim yang menyebut bahwa penyakit cacar monyet atau Mpox telah teridentifikasi pada seorang pasien di Rumah Sakit Umum Daerah (RSUD),[BELUM TERBUKTI] Seorang Pasien di RSUD Abepura Terinfeksi Mpox,https://turnbackhoax.id/2024/09/10/belum-terbukti-seorang-pasien-di-rsud-abepura-terinfeksi-mpox/,2024/09/10,0
Faktanya MK tidak pernah mengeluarkan pernyataan seperti itu. Video tersebut merupakan konten clickbait untuk mempromosikan situs judi online.,[SALAH] MK Kepada Seluruh Pedemo: “Tidak Ada Harapan Lagi Bagi Rakyat Untuk Menang”,https://turnbackhoax.id/2024/09/09/salah-mk-kepada-seluruh-pedemo-tidak-ada-harapan-lagi-bagi-rakyat-untuk-menang/,2024/09/09,1
Klaim mengenai tautan pendaftaran Rekrutmen Bersama BUMN yang beredar adalah tidak benar. Rekrutmen Bersama BUMN 2024 hanya diumumkan melalui akun Instagram,[PENIPUAN] Tautan Rekrutmen Pegawai BUMN,https://turnbackhoax.id/2024/09/09/penipuan-tautan-rekrutmen-pegawai-bumn/,2024/09/09,1
"Informasi tersebut merupakan informasi yang tidak benar. Faktanya, PDI-P mengusung Pramono Anung-Rano Karno pada Pilgub Jakarta 2024. Selengkapnya pada bagian penjelasan.",[SALAH] PDI-P Umumkan Duet Anies-Rano Karno Maju Pilgub Jakarta,https://turnbackhoax.id/2024/09/09/salah-pdi-p-umumkan-duet-anies-rano-karno-maju-pilgub-jakarta/,2024/09/09,1
Informasi yang beredar mengenai Bupati Brebes terkena cacar monyet merupakan Informasi yang tidak benar. Hal tersebut dibantah langsung oleh Dinkominfotik Brebes,[SALAH] Pesan Whatsapp : Bupati Brebes Terkena Virus Monyet,https://turnbackhoax.id/2024/09/09/salah-pesan-whatsapp-bupati-brebes-terkena-virus-monyet/,2024/09/09,1
"Postinggan Facebook tersebut memuat konten yang tidak benar. Faktanya, Berita Satu tidak pernah menayangkan artikel yang mengklaim Pertalite tidak akan dijual",[SALAH] Gambar Artikel Berita Satu Berjudul “Mulai 1 September 2024 Pertalite Tidak Akan Dijual Lagi di SPBU Pertamina”,https://turnbackhoax.id/2024/09/09/salah-gambar-artikel-berita-satu-berjudul-mulai-1-september-2024-pertalite-tidak-akan-dijual-lagi-di-spbu-pertamina/,2024/09/09,0
"Konten yang menyesatkan. Video tersebut diambil saat acara dzikir bersama Hadrotussyeikh Abah Aos di Masjid Istiqlal pada 31 Agustus lalu,",[SALAH] Video Penyambutan Paus Fransiskus di Masjid Istiqlal,https://turnbackhoax.id/2024/09/09/salah-video-penyambutan-paus-fransiskus-di-masjid-istiqlal/,2024/09/09,0
"Konten yang menyesatkan. Hingga saat ini, pembatasan penggunaan pertalite dengan aplikasi MyPertamina belum diberlakukan dan tidak ada dokumen atau pernyataan",[SALAH] Daftar Motor yang Dilarang Menggunakan Pertalite Mulai 2 September,https://turnbackhoax.id/2024/09/09/salah-daftar-motor-yang-dilarang-menggunakan-pertalite-mulai-2-september/,2024/09/09,0
"Konten yang dimanipulasi. Pada situs web resmi media Republika tidak ditemukan berita dengan judul demikian, serta tampilan layout berita di",[SALAH] Judul Artikel Republika: “Ustaz Alfian Tanjung: Di Ajaran Islam Kami Sering Bertukaran Istri”,https://turnbackhoax.id/2024/09/09/salah-judul-artikel-republika-ustaz-alfian-tanjung-di-ajaran-islam-kami-sering-bertukaran-istri/,2024/09/09,0
"Konten yang dimanipulasi. Foto Elon Musk yang duduk bersama dengan pacar robotnya merupakan hasil manipulasi AI. Terlebih lagi, Elon Musk",[SALAH] Foto Elon Musk dengan Pacar Robot Pertamanya,https://turnbackhoax.id/2024/09/09/salah-foto-elon-musk-dengan-pacar-robot-pertamanya/,2024/09/09,0
"Konten tiruan. Pertamina Marine Solutions menutup lowongan kerjanya sejak 1 Agustus, serta pihak Pertamina Marine Solutions juga telah mengklarifikasi bahwa",[PENIPUAN] Lowongan Kerja Mengatasnamakan Pertamina Marine Solutions,https://turnbackhoax.id/2024/09/09/penipuan-lowongan-kerja-mengatasnamakan-pertamina-marine-solutions/,2024/09/09,0
Konten yang menyesatkan. Hingga saat ini belum ada kasus mpox yang terdeteksi / terkonfirmasi di Papua Nugini.,[SALAH] Wabah Mpox Mencapai Papua Nugini dan 5% Populasi Sudah Terinfeksi,https://turnbackhoax.id/2024/09/09/salah-wabah-mpox-mencapai-papua-nugini-dan-5-populasi-sudah-terinfeksi/,2024/09/09,0
"Tidak ditemukan pemberitaan terkait klaim narasi Pilkada Jakarta tanpa Anies Baswedan, banyak warga Jakarta yang akan mencoblos semua calon. Video","[SALAH] PILKADA JAKARTA TANPA ANIES, WARGA JAKARTA AKAN COBLOS SEMUA CALON",https://turnbackhoax.id/2024/09/09/salah-pilkada-jakarta-tanpa-anies-warga-jakarta-akan-coblos-semua-calon/,2024/09/09,1
"[FAKTANYA]: Klaim memijat area jempol mengatasi mata yang rabun tidak benar. Dokter spesialis mata Rumah Sakit Cipto Mangunkusumo, Mario Marbungaran Hutapea",[Belum Terbukti]: Pijat area jempol dapat menyembuhkan mata yang rabun,https://turnbackhoax.id/2024/09/09/belum-terbukti-pijat-area-jempol-dapat-menyembuhkan-mata-yang-rabun/,2024/09/09,0
"[FAKTANYA]: Klaim perubahan iklim adalah hasil rekayasa tidak benar. Perubahan iklim pada mulanya terjadi secara alami, seperti melalui variasi siklus matahari.",[SALAH]: Perubahan iklim adalah hasil rekayasa,https://turnbackhoax.id/2024/09/09/salah-perubahan-iklim-adalah-hasil-rekayasa/,2024/09/09,0
[FAKTANYA]: Klaim Profesor Budi Indarto menyarankan cuci ginjal dengan rebusan daun seledri tidak benar. Tidak ditemukan profesor di bidang kesehatan dengan,[SALAH]: Prof. Budi Indarto sarankan cuci ginjal alami dengan rebusan seledri,https://turnbackhoax.id/2024/09/09/salah-prof-budi-indarto-sarankan-cuci-ginjal-alami-dengan-rebusan-seledri/,2024/09/09,0
Klaim bahwa frekuensi tertentu secara langsung mempengaruhi penyembuhan fisik atau regenerasi tubuh tidak didukung oleh penelitian ilmiah yang ketat.,SALAH: Frekuensi dapat menyembuhkan penyakit,https://turnbackhoax.id/2024/09/09/salah-frekuensi-dapat-menyembuhkan-penyakit/,September 2024,0
"Tes menahan nafas untuk mengetahui usia Paru-paru tidak benar, Kesehatan dan fungsi paru-paru bisa diketahui melalui uji spirometer.",SALAH: Mengetahui usia Paru-paru dengan menahan nafas,https://turnbackhoax.id/2024/09/09/salah-mengetahui-usia-paru-paru-dengan-menahan-nafas/,September 2024,0
"Narasi yang beredar tidak benar, dua pimpinan IDI telah membantah narasi yang beredar sejak 2010 tersebut.",SALAH: Peringatan IDI terhadap wabah pengerasan otak hingga diabetes,https://turnbackhoax.id/2024/09/09/salah-peringatan-idi-terhadap-wabah-pengerasan-otak-hingga-diabetes/,September 2024,0
Klaim melakukan blokir terhadap nomor wa tidak dikenal menyebabkan m-banking dibobol tidak benar.,SALAH: Blokir wa tidak dikenal dapat mengakibatkan m-banking dibobol,https://turnbackhoax.id/2024/09/09/salah-blokir-wa-tidak-dikenal-dapat-mengakibatkan-m-banking-dibobol/,September 2024,0
"BPOM membantah narasi bahwa air mineral tidak aman dikonsumsi karena mengandung zat besi dalam kadar tinggi, menjelaskan bahwa air mineral",SALAH: Air mineral tidak layak konsumsi karena mengandung zat besi yang tinggi,https://turnbackhoax.id/2024/09/09/salah-air-mineral-tidak-layak-konsumsi-karena-mengandung-zat-besi-yang-tinggi/,September 2024,0
"MANIPULASI menggunakan Kecerdasan Buatan (AI: Artificial Intelligence), FAKTA: video ASLINYA adalah hasil rekaman yang dibagikan oleh Vicky Jackson di beberapa akun media sosialnya pada",SALAH Video “Gibran tidak bisa membedakan adzan dan takbir”,https://turnbackhoax.id/2024/09/09/salah-video-gibran-tidak-bisa-membedakan-adzan-dan-takbir/,September 2024,1
"Klaim tanaman tapak dara digunakan untuk pengobatan kanker tidak benar, FDA tidak menyetujui catharanthus roseus atau Tanaman Tapak Dara sebagai",SALAH: Tanaman Tapak Dara dapat menyembuhkan kanker,https://turnbackhoax.id/2024/09/08/salah-tanaman-tapak-dara-dapat-menyembuhkan-kanker/,September 2024,0
Informasi keliru. Faktanya video tersebut gabungan beberapa video dari berbagai negara dan Menara CN di Kanada yang roboh adalah hasil suntingan,SALAH Video Gempa Canada 19 Agustus 2024,https://turnbackhoax.id/2024/09/07/salah-video-gempa-canada-19-agustus-2024/,September 2024,0
Dishub Jateng menjelaskan nomor WA 0812 3498 8279 bukan milik Sumarno.,PENIPUAN Akun Tiruan WA Sekda Jateng Sumarno,https://turnbackhoax.id/2024/09/07/penipuan-akun-tiruan-wa-sekda-jateng-sumarno/,September 2024,0
Kejari Pesisir Selatan memberikan klarifikasi bahwa nomor yang beredar bukan milik Kepala Kejari Pesisir Selatan.,PENIPUAN Akun WhatsApp Kepala Kejari Pesisir Selatan,https://turnbackhoax.id/2024/09/07/penipuan-akun-whatsapp-kepala-kejari-pesisir-selatan/,September 2024,0
Faktanya tangkapan layar yang diunggah merupakan hasil suntingan menggunakan inspect element. Tidak ditemukan judul berita mengenai Polwan Brigadir,SALAH Viral Polwan Brigadir Putri Cikita Resmi Di Pecat/Dikeluarkan Secara Tidak Hormat,https://turnbackhoax.id/2024/09/07/salah-viral-polwan-brigadir-putri-cikita-resmi-di-pecat-dikeluarkan-secara-tidak-hormat/,September 2024,0
"Faktanya tidak ditemukan informasi kredibel terkait DPR dibakar hingga polisi disiram air keras. Selain thumbnail merupakan hasil manipulasi, video tersebut",SALAH DPR DIBAKAR DAN POLISI DISIRAM AIR KERAS,https://turnbackhoax.id/2024/09/06/salah-dpr-dibakar-dan-polisi-disiram-air-keras/,September 2024,1
"Informasi menyesatkan. Selain thumbnail merupakan hasil manipulasi, dalam video juga tidak ditemukan informasi terkait Jokowi dan Prabowo saling bongkar kasus",SALAH JOKOWI DAN PRABOWO SALING BONGKAR KASUS BESAR DI RI,https://turnbackhoax.id/2024/09/06/salah-jokowi-dan-prabowo-saling-bongkar-kasus-besar-di-ri/,September 2024,1
Tidak benar klaim tersebut. Isi video berbeda dengan judul yang diangkat. Narator dalam video hanya membacakan berita yang ditemukan di,SALAH Suporter Timnas Indonesia Sambut Kedatangan Lamine Yamal,https://turnbackhoax.id/2024/09/06/salah-suporter-timnas-indonesia-sambut-kedatangan-lamine-yamal/,September 2024,0
Informasi di atas tidaklah benar karena akun yang mengunggah video bukanlah akun asli milik Inul Daratista.,PENIPUAN Inul Bagikan Motor Dengan Susun Kata,https://turnbackhoax.id/2024/09/06/penipuan-inul-bagikan-motor-dengan-susun-kata/,September 2024,0
Video yang memperlihatkan ikan kepala harimau merupakan buatan AI.,SALAH Ikan Berkepala Harimau,https://turnbackhoax.id/2024/09/06/salah-ikan-berkepala-harimau/,September 2024,0
Tidak benar mengatasi diabetes dengan rebusan bawang bombai dan minuman soda.,SALAH Obati Diabetes Dengan Rebusan Bawang Bombai dan Soda,https://turnbackhoax.id/2024/09/06/salah-obati-diabetes-dengan-rebusan-bawang-bombai-dan-soda/,September 2024,0
"Konten palsu. Pertamina dan pemerintah Indonesia sudah mengklarifikasi bahwa Pertalite tidak akan dihapus per 1 September, tetapi hanya dibatasi penggunaannya",SALAH Pertalite Dihapus per 1 September 2024,https://turnbackhoax.id/2024/09/04/salah-pertalite-dihapus-per-1-september-2024/,September 2024,0
Konten yang menyesatkan. Tiga calon vaksin seperti di gambar yang dipersiapkan pemerintah Indonesia untuk mencegah penyebaran monkeypox merupakan vaksin yang,SALAH Pemerintah Menggunakan Vaksin Eksperimental untuk Mencegah Mpox,https://turnbackhoax.id/2024/09/04/salah-pemerintah-menggunakan-vaksin-eksperimental-untuk-mencegah-mpox/,September 2024,1
Faktanya video tersebut hanya menayangkan ulang salah satu video dari channel youtube pribadi Rocky Gerung yang ditambahi dengan thumbnail dan,SALAH LAUTAN WARGA JAKARTA HADIRI PEMBENTUKAN PARTAI ANIES,https://turnbackhoax.id/2024/09/04/salah-lautan-warga-jakarta-hadiri-pembentukan-partai-anies/,September 2024,1
Hasil periksa fakta Pekik Jalu Utomo.Tidak ditemukan informasi valid terkait Gibran gagal dilantik setelah ketahuan hina Prabowo dan anaknya. Video tersebut hanya berisi gabungan dari,[SALAH] GIBRAN GAGAL DILANTIK SETELAH KETAHUAN HINA PRABOWO DAN ANAKNYA,https://turnbackhoax.id/2024/09/04/salah-gibran-gagal-dilantik-setelah-ketahuan-hina-prabowo-dan-anaknya/,"September 4, 2024",1
Hasil periksa fakta Moch. Marcellodiansyah Faktanya makhluk yang diklaim berwajah monster keluar dari dalam bumi tersebut merupakan hasil buatan AI. Lumpur yang meletup tersebut merupakan,[SALAH] Video Kemunculan Makhluk Berwajah Monster yang Keluar dari Dalam Bumi,https://turnbackhoax.id/2024/09/04/salah-video-kemunculan-makhluk-berwajah-monster-yang-keluar-dari-dalam-bumi/,"September 4, 2024",0
Hasil periksa fakta Moch. Marcellodiansyah Faktanya kebakaran dalam video tersebut merupakan kebakaran gedung Kejaksaan Agung pada 22 Agustus 2020.,[SALAH] Video Gedung Wakil Rakyat Akhirnya Terbakar,https://turnbackhoax.id/2024/09/04/salah-video-gedung-wakil-rakyat-akhirnya-terbakar/,"September 4, 2024",0
"Akun palsu. Di akun Facebook resmi dan situs resmi milik BRI, tidak ditemukan informasi terkait pengundian hadiah seperti yang disebarkan sumber klaim.",[PENIPUAN] Akun Facebook “Gebyar Undian BRImo Festival 2024”,https://turnbackhoax.id/2024/09/04/penipuan-akun-facebook-gebyar-undian-brimo-festival-2024/,"September 4, 2024",0
Hasil periksa fakta Moch. Marcellodiansyah Faktanya video tersebut merupakan hasil manipulasi digital. Pemeriksa Fakta Mafindo sebelumnya melalui turnbackhoax.id telah melaporkan bahwa video tersebut kemungkinan besar,[SALAH] Penemuan Putri Duyung Berbadan Manusia di Selayar,https://turnbackhoax.id/2024/09/04/salah-penemuan-putri-duyung-berbadan-manusia-di-selayar/,"September 4, 2024",0
"Hasil periksa fakta Moch. Marcellodiansyah Faktanya tidak ada bukti Tom Lembong mensponsori aksi demo 22 Agustus 2024 di depan Gedung MPR/DPR/DPD RI. Selain itu, Tom","[BELUM TERBUKTI] “Ternyata Demo 22 Agustus 2024 Disponsori oleh Tom Lembong, Bos Timah 271 Triliun”",https://turnbackhoax.id/2024/09/04/belum-terbukti-ternyata-demo-22-agustus-2024-disponsori-oleh-tom-lembong-bos-timah-271-triliun/,"September 4, 2024",1
Hasil periksa fakta Moch. Marcellodiansyah Faktanya Sri Mulyani tidak memiliki akun TikTok resmi. Salah satu video yang diunggah oleh akun tersebut telah dimanipulasi dengan bantuan,"[PENIPUAN] Akun TikTok Menteri Keuangan, @srimulindrawati, Bagikan 50 Juta Bagi yang Menonton Video TikTok",https://turnbackhoax.id/2024/09/04/penipuan-akun-tiktok-menteri-keuangan-srimulindrawati-bagikan-50-juta-bagi-yang-menonton-video-tiktok/,"September 4, 2024",1
Hasil periksa fakta Pekik Jalu Utomo.Informasi menyesatkan. Tidak ditemukan pemberitaan terkait Kaesang dipanggil paksa oleh KPK. Video tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda,[SALAH] KAESANG DIPANGGIL PAKSA KPK,https://turnbackhoax.id/2024/09/03/salah-kaesang-dipanggil-paksa-kpk/,"September 3, 2024",1
Hasil periksa fakta Pekik Jalu Utomo.Tidak ditemukan pemberitaan terkait TNI pasang badan gandeng massa geruduk istana. Dalam video tersebut hanya berisi gabungan dari beberapa cuplikan,[SALAH] TNI PASANG BADAN GANDENG MASSA GERUDUK ISTANA,https://turnbackhoax.id/2024/09/03/salah-tni-pasang-badan-gandeng-massa-geruduk-istana/,"September 3, 2024",1
Hasil periksa fakta Pekik Jalu Utomo.Judul dan isi video tidak berkaitan. Tidak ditemukan informasi valid terkait jet pribadi Kaesang merupakan hasil korupsi Jokowi. Selain thumbnail,[SALAH] JET PRIBADI KAESANG HASIL KORUPSI JOKOWI,https://turnbackhoax.id/2024/09/03/salah-jet-pribadi-kaesang-hasil-korupsi-jokowi/,"September 3, 2024",1
"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya Sekretaris Dewan Syuro Partai Kebangkitan Bangsa (PKB) Maman Imanulhaq menegaskan bahwa partainya sampai dengan saat ini",[SALAH] PKB usung Anies Baswedan sebagai bakal calon Gubernur DKI Jakarta 2024,https://turnbackhoax.id/2024/09/03/salah-pkb-usung-anies-baswedan-sebagai-bakal-calon-gubernur-dki-jakarta-2024/,"September 3, 2024",1
"Hasil periksa fakta Yudho Ardi Informasi yan menyesatkan, faktanya Gibran pada tanggal 28 Agustus terlihat mendampingi Ahmad Luthfi-Taj Yasin Maemoen mendaftar ke KPU Jawa Tengah",[SALAH] Gibran Rakabuming Tertangkap Gunakan Narkoba di PIK,https://turnbackhoax.id/2024/09/03/salah-gibran-rakabuming-tertangkap-gunakan-narkoba-di-pik/,"September 3, 2024",1
Tidak terkait dengan aksi “Peringatan Darurat” pada Agustus 2024 di Indonesia. Video tersebut adalah bagian dari bisnis digital social media marketing milik perusahaan MINSoftware dari,[SALAH] Video Buzzer “Peringatan Darurat” Bocor,https://turnbackhoax.id/2024/09/03/salah-video-buzzer-peringatan-darurat-bocor/,"September 3, 2024",0
"Hasil MANIPULASI menunggangi isu yang sedang menjadi tren/trending, DISUNTING menggunakan Kecerdasan Buatan (AI, Artificial Intelligence) yang terlihat kekurangannya (artifact/distortion) di sekitar bagian mulut. FAKTA: video",[SALAH] Video Anies Baswedan “MANTAN GUBERNUR DURHAKA”,https://turnbackhoax.id/2024/09/03/salah-video-anies-baswedan-mantan-gubernur-durhaka/,"September 3, 2024",1
"Hasil periksa fakta Evarizma Zahra. Konten yang dimanipulasi. Versi asli video tersebut adalah wajah orang lain, yang kemudian diedit menjadi wajah Gibran.",[SALAH] Video Gibran Menyerukan Takbir untuk Seorang Bayi,https://turnbackhoax.id/2024/09/02/salah-video-gibran-menyerukan-takbir-untuk-seorang-bayi/,"September 2, 2024",1
Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Indonesia tidak pernah mengimpor kurma dari Israel dan lima negara utama yang mengekspor kurma ke Indonesia adalah,[SALAH] Indonesia Mengimpor Kurma dari Israel,https://turnbackhoax.id/2024/09/02/salah-indonesia-mengimpor-kurma-dari-israel/,"September 2, 2024",1
Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Tidak ada bukti dan sumber resmi yang menyatakan Netanyahu saat ini tengah sekarat karena penyakit mematikan. Netanyahu,[SALAH] PM Israel Benjamin Netanyahu Sekarat Terjangkit Penyakit Mematikan,https://turnbackhoax.id/2024/09/02/salah-pm-israel-benjamin-netanyahu-sekarat-terjangkit-penyakit-mematikan/,"September 2, 2024",1
"Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Pavel Durov tertangkap karena Telegram gagal bekerja sama dengan pihak berwajib perihal perdagangan narkoba, pornografi anak di",[SALAH] Pavel Durov Ditangkap Karena Menolak Kerja Sama dengan Israel,https://turnbackhoax.id/2024/09/02/salah-pavel-durov-ditangkap-karena-menolak-kerja-sama-dengan-israel/,"September 2, 2024",1
"Hasil periksa fakta Evarizma Zahra. Konteks yang salah. Video yang menunjukkan anak-anak tidur di luar tersebut terjadi dan diambil di Turkiye, bukan di Gaza.",[SALAH] Video Anak-Anak Gaza Tidur di Luar,https://turnbackhoax.id/2024/09/02/salah-video-anak-anak-gaza-tidur-di-luar/,"September 2, 2024",0
Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Foto yang digunakan The Economist untuk sampulnya tersebut diambil di kesempatan yang berbeda dengan foto yang diklaim,[SALAH] The Economist Memanipulasi Foto Sehingga Bendera Palestina Hilang dari Sampulnya,https://turnbackhoax.id/2024/09/02/salah-the-economist-memanipulasi-foto-sehingga-bendera-palestina-hilang-dari-sampulnya/,"September 2, 2024",0
Faktanya tangkapan layar yang diunggah merupakan hasil suntingan menggunakan inspect element. Tidak ditemukan judul berita mengenai sejarawan asal,[SALAH] Sejarawan Asal Inggris Peter Carey Beri Komentar Mengenai Perlawanan Bambu Runcing,https://turnbackhoax.id/2024/09/02/salah-sejarawan-asal-inggris-peter-carey-beri-komentar-mengenai-perlawanan-bambu-runcing/,2024/09/02,0
"Faktanya, tidak ditemukan bukti yang valid mengenai Pangeran William masuk Islam. Video yang beredar merupakan hasil penggabungan dari",[SALAH] Putra Mahkota Kerajaan Inggris Masuk Islam,https://turnbackhoax.id/2024/09/02/salah-putra-mahkota-kerajaan-inggris-masuk-islam/,2024/09/02,0
Faktanya tangkapan layar yang diunggah merupakan hasil suntingan menggunakan inspect element. Tidak ditemukan judul berita mengenai Rocky Gerung,[SALAH] Rocky Gerung Tantang Mahasiswa Demo UU Hukuman Mati Bagi Koruptor,https://turnbackhoax.id/2024/09/02/salah-rocky-gerung-tantang-mahasiswa-demo-uu-hukuman-mati-bagi-koruptor/,2024/09/02,1
Anies Baswedan telah menegaskan melalui video di Instagramnya bahwa tidak pernah mengedarkan informasi adanya pembentukan partai ataupun mengajak untuk bergabung,"[PENIPUAN] Link Pendaftaran Partai Perubahan yang Melibatkan Anies Baswedan, Rocky Gerung, dan Beberapa Tokoh Nasional",https://turnbackhoax.id/2024/09/02/penipuan-link-pendaftaran-partai-perubahan-yang-melibatkan-anies-baswedan-rocky-gerung-dan-beberapa-tokoh-nasional/,2024/09/02,1
"MANIPULASI menggunakan Kecerdasan Buatan (AI, Artificial Intelligence) yang terlihat kekurangannya (artifact/distortion) di bagian mulut dan sekitarnya, FAKTA: video yang ASLI adalah yang dimuat di",[SALAH] Video Almarhum Soeharto “Ternyata era yang 10 tahun ini lebih kejam dari era saya 32 tahun”,https://turnbackhoax.id/2024/09/02/salah-video-almarhum-soeharto-ternyata-era-yang-10-tahun-ini-lebih-kejam-dari-era-saya-32-tahun/,2024/09/02,0
Faktanya cat dari mobil yang terlihat membengkak atau melembung tersebut sedang diisi oleh udara dari kompresor sebagai salah satu cara,[SALAH] Video “Gelombang Panas di Tiongkok Membuat Sebagian Cat Beberapa Mobil Membengkak”,https://turnbackhoax.id/2024/08/31/salah-video-gelombang-panas-di-tiongkok-membuat-sebagian-cat-beberapa-mobil-membengkak/,2024/08/31,0
Faktanya video tersebut merupakan video dari tsunami Jepang yang terjadi pada 11 Maret 2011.,[SALAH] Video “Tsunami Jepang 9 Agustus 2024”,https://turnbackhoax.id/2024/08/31/salah-video-tsunami-jepang-9-agustus-2024/,2024/08/31,0
"Berdasarkan pencarian di akun Instagram dan Facebook resmi Hary Tanoe yang sudah terverifikasi, tidak ditemukan adanya unggahan dari Hary Tanoe yang",[PENIPUAN] Bantuan Uang Sekolah dari Hary Tanoe,https://turnbackhoax.id/2024/08/31/penipuan-bantuan-uang-sekolah-dari-hary-tanoe/,2024/08/31,0
Tidak benar adanya sebuah konten Tiktok yang mengenai pinjaman KUR BNI secara online hanya dengan menghubungi nomor Whatsapp yang tertera di,[PENIPUAN] Pinjaman Online BNI Via WA Langsung Cair dalam 15 Menit,https://turnbackhoax.id/2024/08/31/penipuan-pinjaman-online-bni-via-wa-langsung-cair-dalam-15-menit/,2024/08/31,0
"Faktanya, tidak ada informasi tersebut di situs resmi Bank BNI, serta tautan pada unggahan tidak mengarah ke web BNI dan terdeteksi berbahaya.",[PENIPUAN] Undian Rejeki BNI Memperingati HUT RI,https://turnbackhoax.id/2024/08/31/penipuan-undian-rejeki-bni-memperingati-hut-ri/,2024/08/31,0
Klaim mengenai pendaftaran penerima bantuan sosial Program Keluarga Harapan (PKH) melalui platform Telegram adalah tidak benar. Tidak ditemukan informasi resmi dari,[PENIPUAN] Pendaftaran Penerima Bansos PKH melalui Telegram,https://turnbackhoax.id/2024/08/31/penipuan-pendaftaran-penerima-bansos-pkh-melalui-telegram/,2024/08/31,1
Akun tiruan. Indra Gunawan menegaskan BPN Kota Depok tidak pernah meminta sesuatu ataupun mentransfer sejumlah uang.,[PENIPUAN] Tawaran Mobil Kepala BPN Kota Depok Lewat WA,https://turnbackhoax.id/2024/08/31/penipuan-tawaran-mobil-kepala-bpn-kota-depok-lewat-wa/,2024/08/31,0
"Faktanya, narasi asli tersebut berasal dari artikel situs satir bernama Panorama pada tahun 2018. Klaim ini juga telah dikonfirmasi oleh berbagai artikel negara",[SALAH] Coca-Cola Bahaya Untuk Kesehatan Dan Diklaim Sebagai Larutan Pembersih,https://turnbackhoax.id/2024/08/31/salah-coca-cola-bahaya-untuk-kesehatan-dan-diklaim-sebagai-larutan-pembersih/,2024/08/31,0
Klaim yang mengatakan Tasikmalaya pecah tersapu bersih akibat diterjang gempa adalah salah. Belum diketahui ada atau tidaknya korban jiwa dan,[SALAH] Tasikmalaya Pecah Tersapu Bersih Akibat Gempa 28 Agustus 2024,https://turnbackhoax.id/2024/08/31/salah-tasikmalaya-pecah-tersapu-bersih-akibat-gempa-28-agustus-2024/,2024/08/31,0
Pihak Pengelola Graha Cendekia UNIPMA Madiun menegaskan flyer tersebut tidak benar.,[PENIPUAN] Pengobatan Ida Dayak Hadir di Graha Cendekia UNIPMA Madiun,https://turnbackhoax.id/2024/08/31/penipuan-pengobatan-ida-dayak-hadir-di-graha-cendekia-unipma-madiun/,2024/08/31,0
"Klaim yang mengatakan Medan jadi lautan, rumah dan kendaraan ludes diterjang banjir adalah salah.","[SALAH] Medan Jadi Lautan, Rumah dan Kendaraan Ludes Diterjang Banjir",https://turnbackhoax.id/2024/08/31/salah-medan-jadi-lautan-rumah-dan-kendaraan-ludes-diterjang-banjir/,2024/08/31,0
