date,URL,Title,Narrative,Statement,Label
"Juli 14, 2022",https://turnbackhoax.id/2022/07/14/salah-foto-boris-johnson-kabur-ke-laut-setelah-mengundurkan-diri-dari-jabatan-perdana-menteri-inggris/,[SALAH] Foto Boris Johnson Kabur ke Laut setelah Mengundurkan Diri dari Jabatan Perdana Menteri Inggris,"Akun Facebook dengan nama pengguna “ወይኒ ጸጋኣብ” (https://www.facebook.com/profile.php?id=100064811511301) mengunggah sebuah foto yang menunjukkan mantan Perdana Menteri Inggris, Boris Johnson, saat berada di pantai. Unggahan tersebut juga disertai narasi yang menyatakan bahwa foto tersebut merupakan foto Johnson yang kabur ke laut setelah mengundurkan diri dari jabatan Perdana Menter Inggris.
Berdasarkan hasil penelusuran, foto tersebut bukan merupakan foto yang menunjukkan Boris Johnson yang kabur ke laut setelah mengundurkan diri. Foto tersebut merupakan foto Johnson yang tengah berada di Carbis Bay, Cornwall, Inggris pada tahun 2021 lalu.
Foto serupa telah dimuat dalam artikel BBC News berjudul “In pictures: World leaders bask in Cornwall sun at G7 summit” yang diunggah pada 13 Juni 2021 serta dalam artikel berjudul “Boris Johnson and wife Carrie enjoy morning at Carbis Bay beach before on last G7 Summit day” yang diunggah oleh situs cornwalllive.com pada 13 Juni 2021.","(diterjemahkan ke dalam Bahasa Indonesia) BREAKING: Setelah mengundurkan diri, Boris Johnson kabur ke laut.Ini sangat menghibur.",1
"Juli 3, 2022",https://turnbackhoax.id/2022/07/03/salah-artikel-berita-puan-jika-negara-ingin-maju-dan-berkembang-pendidikan-agama-islam-harus-di-hapus/,"[SALAH] Artikel Berita “Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!”","Akun Twitter dengan nama pengguna “Kabayan57490956” mengunggah sebuah foto hasil tangkapan layar yang menunjukkan judul artikel yang diunggah oleh opraind[dot]blogspot[com]. Dalam foto tangkapan layar tersebut disebutkan bahwa Puan menginginkan Pendidikan Agama Islam dihapus agar negara dapat maju dan berkembang.
Berdasarkan hasil penelusuran, narasi tersebut merupakan hoaks lama yang kembali beredar. Tidak ada sumber kredibel yang membuktikan bahwa Puan menginginkan Pendidikan Agama Islam dihapus agar negara dapat maju dan berkembang. Lebih lanjut, foto serupa yang diambil dari sudut yang berbeda pertama kali diunggah oleh CNN Indonesia dalam artikel berjudul “Puan Sebut Pertemuan dengan Prabowo Tinggal Tunggu Waktu” yang dimuat pada 7 Juni 2018.
Narasi serupa telah beredar pada tahun 2018 dan 2020 lalu. Artikel dengan topik tersebut telah dimuat dalam situs turnbackhoax.id dengan judul “[SALAH] Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!” yang diunggah pada 13 Desember 2018, serta artikel berjudul “[SALAH] “Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!” yang diunggah pada 20 Mei 2020.","bila Megawati mati,maka PUAN MAHARANI akan kembali jadi manusia yang tidak diperhatikan lagi ..! NARASI DALAM GAMBAR: Puan: Jika Negara Ingin Maju Dan Berkembang, Pendidikan Agama Islam Harus Di Hapus!!",1
"Juni 8, 2022",https://turnbackhoax.id/2022/06/08/salah-surat-edaran-oleh-wali-kota-pontianak-terkait-kelayakan-penerima-donasi/,[SALAH] Surat Edaran Oleh Wali Kota Pontianak Terkait Kelayakan Penerima Donasi,"Beredar sebuah surat edaran yang mengatasnamakan Wali Kota Pontianak Edi Rusdi Kamtono dengan nomor surat 470/42/UMUM/2022 tanggal 13 Mei 2022 tentang Kelayakan Penerima Program Santunan Donasi Tahun 2022. Dalam surat diinformasikan bahwa dana donasi akan disalurkan melalui rekening yayasan atau lembaga sesuai data.
Setelah ditelusuri, surat edaran tersebut adalah palsu. Kepala Bagian Protokol dan Komunikasi Pimpinan Sekretariat Daerah Kota Pontianak Urai Abubakar, saat dikonfirmasi oleh voi.id pada 20 Mei 2022, mengatakan bahwa surat yang beredar luas tidak benar dan meminta masyarakat lebih waspada dan selalu melakukan pengecekan atas informasi yang mengatasnamakan penjabat atau Pemkot Pontianak.","Pontianak 13 Mei 2022 KEPADA : Yth. SAUDARA BAPAK IBU KEPALA PENGELOLA/ PENGURUS YAYASAN DAN LEMBAGA DI PONTIANAK SURAT EDARAN Nomor: 470/42/UMUM/2022 TENTANG KELAYAKAN PENERIMA PROGRAM SANTUNAN DONASI TAHUN 2022 Berdasarkan Keputusan Kelayakan Penerima Santunan Donasi Nomor 470/42/UMUM/2022 Tahun 2022 Dalam Rangka Layanan dan Partisipasi Serta Kepedulian Masyarakat, pemertu Pelayanan Kesejahteraan Sosial (PPKS) Pada Tanggal 13 Mei 2022 Pemerintah Kota Pontianak Akan Membagikan Dana Donasi Untuk Beberapa YAYASAN dan LEMBAGA Sehubungan dengan Hal Tersebut Untuk Cross check Data di mohon Saudara Mensosialisasikan atau Melengkapi Pendataan Biodata Yang Akan di tentukan Kepala dinas Kota Pontianak Bapak ASWIN DJAFAR Yang Akan Menghubungi Saudara Terkait Dengan Menindaklanjuti Hal Tersebut. Donasi Berbentuk Uang Tunai Yang Nantinya Akan Di Salurkan Melalui Rekening Yayasan Atau Lembaga Dengan Sesuai Data.Demikian Surat Edaran ini Dibuat, Disampaikan Terimakasih",1
"April 8, 2022",https://turnbackhoax.id/2022/04/08/salah-video-vladimir-putin-marah-besar-kapal-tanker-pertamina-yang-angkut-minyak-rusia-dicegat-di-denmark/,"[SALAH] Video “Vladimir Putin Marah Besar, Kapal Tanker Pertamina Yang Angkut Minyak Rusia, Dicegat Di Denmark”","Kanal YouTube dengan nama pengguna “Clean Infotainment” mengunggah sebuah video berjudul “Vladimir Putin Marah Besar, Kapal Tanker Pertamina Yang Angkut Minyak Rusia, Dicegat Di Denmark”, di mana terlihat Presiden Rusia, Vladimir Putin tengah berpidato.
Video tersebut juga menunjukkan dokumentasi kapal tanker milik Pertamina yang diberhentikan di pelabuhan Denmark, serta judul berita yang menyatakan bahwa Putin marah karena peristiwa tersebut.
Berdasarkan hasil penelusuran, video tersebut bukan merupakan video Vladimir Putin yang marah karena kapal tanker Pertamina diberhentikan di pelabuhan Denmark. Faktanya, video tersebut merupakan video pidato Putin yang menuduh negara-negara Barat melakukan “cancel culture” atau budaya pengenyahan terhadap Rusia, yang kemudian digabungkan dengan video kapal tanker Pertamina yang diberhentikan di pelabuhan Denmark oleh aktivis Greenpeace sebagai bentuk larangan impor bahan bakar fosil dari Rusia.
Video pidato Putin tersebut sudah pernah diunggah oleh kanal YouTube “NBC News” pada 26 Maret 2022. Dalam video yang berjudul “Putin Claims West Is Trying To Cancel Russia” tersebut, Putin menuduh negara-negara Barat melakukan “cancel culture” terhadap Rusia dan membandingkan perbuatan tersebut dengan kebijakan Nazi Jerman pada saat Perang Dunia Kedua.","Vladimir Putin Marah Besar, Kapal Tanker Pertamina Yang Angkut Minyak Rusia, Dicegat Di Denmark",1
"April 8, 2022",https://turnbackhoax.id/2022/04/08/salah-gambar-tangkapan-layar-artikel-viva-jutaan-orang-tanda-tangani-petisi-bubarkan-banser/,[SALAH] Gambar Tangkapan Layar Artikel Viva “JUTAAN Orang Tanda Tangani Petisi Bubarkan Banser”,"Akun Facebook Miukyo Kyou pada 4 April 2022 pukul 01.56 memposting sebuah gambar tangkapan layar artikel milik Viva. Artikel tersebut berjudul “JUTAAN Orang Tanda Tangani Petisi Bubarkan Banser”.
Setelah ditelusuri melalui website Viva dengan mengacu pada keterangan tanggal yaitu 28 Maret 2022 pukul 11.00 WIB ditemukan artikel asli berjudul “Ribuan Orang Tanda Tangani Petisi Bubarkan Banser”. Terdapat kesamaan antara postingan Facebook dengan artikel asli yang terletak di gambar artikel kemudian terdapat nama Hardani Triyoga dan Aries Setiawan. Jika dilihat judul pada postingan Facebook dan artikel asli berbeda.",JUTAAN Orang Tanda Tangani Petisi Bubarkan Banser,1
"Maret 22, 2022",https://turnbackhoax.id/2022/03/22/78492/,[SALAH] Video Rusia Luncurkan Pertempuran kepada Ukraina,"Beredar sebuah unggahan video berdurasi selama 5 menit yang diklaim sebagai penampakan pesawat tempur Rusia yang sedang menembaki Ukraina. Memperlihatkan suasana penembakan yang seolah sangat bertubu-tubi kemudian berhasil menarik perhatian masyarakat dan berhasil dibagikan sebanyak 7500 kali.
Namun setelah dilakukan pemeriksaan terkait kebenaran video tersebut, ditemukan sebuah fakta yang dimaksud sebagai “Penampakan Pesawat Rusia menyerang Ukraina” merupakan informasi bohong atau hoaks. Video penampakan pesawat tempur itu ternyata bagian dari video game berjudul Arma 3.
Melansir dari artikel fullfact.com, pengembang game, Bohemia Interactive, telah menyampaikan bahwa video tersebut adalah bagian dari video game Arma 3 yang telah dimodifikasi. Dalam sesi wawancara tersebut, juru bicara Bohemia Interactive juga menjelaskan bahwa sampai saat ini, telah banyak video dari Arma 3 atau dari video game lainnya, yang kemudian dikaitkan dengan perang antara Rusia dan Ukraina.",Rusia meluncurkan pertempuran dengan Ukraina @WD10,1
"Maret 8, 2022",https://turnbackhoax.id/2022/03/08/salah-pidato-vladimir-putin-terkait-kelangkaan-minyak-goreng-di-indonesia/,[SALAH]: Pidato Vladimir Putin Terkait Kelangkaan Minyak Goreng di Indonesia,"Sebuah akun Facebook bernama Widhas mengunggah video Presiden Rusia, Vladimir Putin tengah berpidato dihadapan ribuan tentara militer Rusia. Dalam video berudrasi 1 menit tersebut terdapat narasi teks berbahasa Indonesia berisi keprihatinan Putin akan kelangkaan minyak Goreng di Indonesia saat ini. Selain itu, Putin juga akan mengirimkan penembak jitu ke Indonesia untuk membasmi cukong-cukong penimbun minyak goreng.
Berdasarkan hasil penelusuran, melalui pencarian gambar menggunakan reverse image search terdapat video identik dengan unggahan tersebut yang berasal dari kanal Youtube berita CGTN yang diunggah pada 9 Meil 2016 berjudul “Victory Day: Military parade held on Moscow’s Red square”.
Dalam keterangan video disebutkan bahwa Rusia merayakan parade Hari Kemenangan tahunan untuk menandai berakhirnya Perang Dunia Kedua di Lapangan Merah Moskow. Kementerian Pertahanan Rusia mengatakan lebih dari 13.000 tentara akan berbaris di seluruh negeri pada hari Senin.
Juga akan ada 71 pesawat dan 200 unit perangkat keras militer yang dipamerkan, menurut Russia Today. Tanggal 9 Mei diperingati setiap tahun di Rusia untuk menandai kemenangan Uni Soviet atas Nazi Jerman pada tahun 1945.
Seiring dengan memanasnya konflik Rusia dan Ukraina saat ini, sudah banyak beredar video Putin dengan berbagai narasi yang membahas persoalan di Indonesia seperti beberapa artikel yang telah diverifikasi oleh lamanTurnbackhoax.id",Vladimir Putin pun mengharapkan bahwa minyak goreng itu murah,1
"Februari 24, 2022",https://turnbackhoax.id/2022/02/24/salah-munarman-dijemput-allah-petinggi-fp1-berkurang-lagi/,"[SALAH] Munarman Dijemput Allah, Petinggi FP1 Berkurang Lagi","Beredar video di YouTube yang berasal dari akun bernama Dunia Berita. Akun tersebut membagikan video dengan judul dan thumbnail yang menyatakan Munarman meninggal dunia. Dalam thumbnail juga disertakan gambar seorang yang meninggal di rumah sakit.
Setelah dilakukan penelusuran fakta terkait, baik gambar maupun judul video tidak sesuai dengan isi video. Video yang berdurasi 8 menit tersebut memberitakan kondisi Munarman yang sedang sakit saat mendekam di penjara, hal ini disampaikan langsung oleh kuasa hukumnya, Aziz Yanuar.
Narasi dalam video mirip dengan artikel dari website wartaekonomi.co.id dengan judul artikel “Ya Allah Ada Kabar Buruk dari Munarman FPI, Mohon Doanya”, diterbitkan pada 11 Februari 2022. Keseluruhan artikel juga menceritakan bahwa Munarman sedang sakit, namun Aziz memastikan bahwa kliennya tersebut masih baik-baik saja.
Berita terbaru mengenai Eks Petinggi FP1, Munarman, masih menjalani persidangan di Pengadilan Negeri Jakarta Timur atas dugaan tindak pidana terorisme.
Lebih lanjut, foto dalam thumbnail adalah foto dari korban kecelakaan motor yang tertabrak truk di daerah Bojonegoro, Jawa Timur.","MASYA ALLAH !! INNALILAHI WA INNAILAIHI ROJIUN TANGIS KELUARGA MUNARMAN TAK TERBENDUNGBERITA VIRAL ~ Munarman dijemput Allah, petinggi FP1 berkurang lagi #BERITATERKINI #BERITAHARIINITERBARU #BERITAINDONESIAHARIINI",1
"Februari 19, 2022",https://turnbackhoax.id/2022/02/19/salah-gambar-artikel-kompas-berjudul-kapolda-jateng-kami-menahan-64-orang-aksi-radikalis-anarkis-warga-wadas-purworejo-yang-ganggu-proyek-pt-beijing-xi-wen/,"[SALAH] Gambar artikel Kompas Berjudul “Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen”","Akun Facebook Abdul Rohim pada grup PLANGA PLONGO memposting sebuah gambar tangkapan layar salah satu artikel milik Kompas.com. Judul artikel tersebut adalah “Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen”.
Setelah ditelusuri menggunakan kata kunci “Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen” di website Kompas.com tidak ditemukan artikel dengan judul tersebut. Lebih lanjut, melansir dari CNN Indonesia 66 Warga Desa Wadas telah dipulangkan. Informasi tersebut terdapat dalam artikel yang berjudul “66 Warga Desa Wadas Dibebaskan dan Diberi Sembako oleh Polisi” pada Rabu 9 Februari 2022.","Kapolda Jateng : Kami menahan 64 orang aksi radikalis anarkis warga Wadas purworejo, yang ganggu proyek PT. Beijing Xi Wen Tidak ada toleransi bagi warga Wadas radikalis anarkis",1
"Januari 29, 2022",https://turnbackhoax.id/2022/01/29/salah-arab-saudi-kucurkan-dana-hibah-5-triliun-ke-indonesia/,[SALAH]: Arab Saudi Kucurkan Dana Hibah 5 Triliun Ke Indonesia,"Akun Facebook bernama Soulton Haji Halewale mengunggah postingan berupa tangkapan layar dari artikel mediasuara.comberjudul “Arab Saudi Kucurkan Dana Hibah 5 Triliun Ke Indonesia” yang tayang pada Senin, 10 Januari 2022.
Berdasarkan hasil penelusuran, judul artikel tersebut sudah dimanipulasi dari judul asli artikel miliksuara.com. Artikel asli ditemukan pada index pencarian beritasuara.comdengan judul “Arab Saudi Kucurkan Dana Rp 7 Triliun untuk Membantu Yaman” yang tayang pada Rabu, 03 Juni 2020.
Jika melihat pada gambar sampul yang digunakan serta adanya kesamaan nama penulis dan editorsuara.com, maka dapat diambil kesimpulan bahwa judul pemberitaansuara.comtelah diedit atau dimanipulasi.",Kadrun ngasih hibah lah cebong ngasih apa..?,1
"Januari 9, 2022",https://turnbackhoax.id/2022/01/09/salah-donasi-kembalian-konsumen-disumbangkan-ke-badan-sosial-gki/,[SALAH] Donasi Kembalian Konsumen Minimarket Disumbangkan Ke Badan Sosial GKI,"Beredar pesan berantai pada Whatsapp berisi pengalaman berbelanja di mini market dan mengklaim bahwa kembalian uang receh hasil donasi dari konsumen akan didonasikan untuk badan sosial GKI.
Berdasarkan penelusuran, melalui situs resmiindomaret.co.iddi halaman donasi konsumen bahwasanya hasil donasi yang dikumpulkan diberikan untuk komunitas adat terpencil, penderita kanker, penyandang disabilitas serta Palang Merah Indonesia (PMI).
Sementara itu, PT Sumber Alfaria Trijaya Tbk (SAT), pengelola minimarket Alfamart Alfamidi mempublikasikan laporan penggunaan donasi konsumen secara berkala dan transparan sebagai tanggung jawab etika kepada publik.
Corporate Affairs Director Alfamart, Solihin mengatakan, dengan partisipasi yang lebih luas, akan lebih banyak masyarakat prasejahtera yang menerima manfaatnya.
“Partisipasi masyarakat dalam aksi kemanusiaan yang dijalankan Alfamart dapat disalurkan melalui Donasi-Ku Belanja dengan mendonasikan sebagian uang kembaliannya, masyarakat juga dapat berpartisipasi langsung melalui Donasi-Ku Bebas tanpa perlu berbelanja terlebih dahulu,” paparnya.
Pakar CSR, Kotler & Lee (2005) mengemukakan bahwa partisipasi konsumen termasuk dalam kategori Corporate Cause Promotions (CCP). Melalui CCP, perusahaan mengajak masyarakat luas untuk berpartisipasi dalam aksi kemanusiaan yang bertujuan membantu masyarakat luas di berbagai sektor mulai dari pendidikan, kesehatan, bencana alam, lingkungan hidup, sampai pemberdayaan usaha kecil.","Kemaren saya belanja di indomart, trus abis bayar, kasirnya tanya secara otomatis (sesuai prosedur standarnya), apa sisa kembalian uang receh mau disumbangkan ke badan sosial? Teman saya jawab YA, karena dia pikir cuman recehan .Tapi dia iseng becanda tanya, sumbang ke mana mbak, ke gereja yah ??? Dijawab IYA (!!!). Lho yang bener aja, ke badan sosial apa? GKI katanya. KURANG AJAR, teman saya bilang saya ISLAM. Balikin recehan saya tadi. Coba kalian bayangin, berapa Milyar gereja per bulan dapat dari ribuan indomart (mungkin super/ mini market lain). Saya yakin banyak yang tdk tahu hal ini karena tidak DETAIL nanya atau kasir tdk kasih tahu (bisa jd hanya bosnya yg tahu). jadi kasih tahu yg lain biar hati2 !",1
"Desember 17, 2021",https://turnbackhoax.id/2021/12/17/salah-dki-jakarta-anggarkan-proyek-80-juta-per-sumur-resapan/,[SALAH] DKI Jakarta Anggarkan Proyek 80 Juta Per Sumur Resapan,"Beredar postingan di Twitter oleh akun bernama @Flamboyan59, Ia membagikan sebuah postingan berupa video yang memperlihatkan sumur resapan yang rusak.
Dalam postingannya Ia menarasikan Pemrov DKI Jakarta menganggarkan sumur resapan tersebut seharga 80 juta per unit sumur resapan, namun sumur tersebut terlihat rusak dan tidak berfungsi.
Setelah dilakukan penelusuran fakta terkait, harga per unit sumur resapan tidak ada yang mencapai angka 80 juta, namun berkisar 13 juta bahkan ada yang dibawahnya. Hal ini disampaikan langsung oleh Kepala Dinas Sumber Daya Air Yusmada Faisal
“Rp 80 juta bagaimana? Cek saja harganya. Ada yang Rp 13 juta, ada yang di bawah itu juga. Yang jelas, ada harga di masing-masing kontraknya. Ya jelas salah kalau Rp 80 juta itu,” ungkap Yusmada.
Wakil Gubernur DKI Jakarta Ahmad Riza Patria juga membeberkan biaya pembangunan sumur resapan di Ibu Kota. Harganya berkisar Rp 7-13 juta dan yang termahal mencapai 13,2 juta.
Tidak diketahui pula secara pasti di wilayah mana lokasi sumur resapan yang rusak tersebut, namun Yusmada mengungkapkan warga dapat melaporkan kerusakan sumur resapan ke Dinas Sumber Daya Air dan kontraktor yang mengerjakan sumur resapan, karena proyek tersebut sebenarnya masih dalam tahap pembangunan.
Menurut laporan yang masih berlangsung, keluhan terhadap sumur resapan banyak datang dari Jakarta Selatan. Misalnya, sumur resapan di Jl Lebak Bulus III, Jl Karang Tengah, Jl Agraria, Jl Intan, dan juga Jl Bona Indah. Kepala Suku Dinas Sumber Daya Air Jakarta Selatan, Mustajab, masih mencari tahu di mana gerangan sumur resapan rusak seperti yang viral itu.","Proyek 80 jt per sumur resapan Hasilnya kyk ginigini, ttg jawab nya gmn Pak Gub DKI ? ? Uang rakyat ini * video berdurasi 40 detik memperlihatkan sumur resapan yang rusak",1
"Desember 12, 2021",https://turnbackhoax.id/2021/12/12/salah-video-ormas-berideologi-komunis-boleh-berkembang-di-indonesia/,[SALAH] Video “Ormas Berideologi Komunis Boleh Berkembang di Indonesia”,"Beredar sebuah video melalui pesan Whatsapp yang mengatakan bahwa ormas berideologi komunis dan ateis boleh berkembang di Indonesia. Pernyataan tersebut diklaim dikeluarkan oleh Menteri Dalam Negeri Republik Indonesia, yakni Tjahjo Kumolo.
Setelah melakukan penelusuran, hal tersebut tidak benar. Tjahjo Kumolo memang pernah mengatakan pernyataan tersebut yang disampaikan pada saat pengesahan RUU Ormas di forum paripurna DPR RI, Selasa 24 Oktober 2017. Hanya saja, pernyataan tersebut bukan memperbolehkan ormas dengan ideologi komunis atau ateis untuk berkembang. Melainkan memberikan penekanan bahwa paham atau ideologi selain komunis, ateis, leninisme dan merxisme sama bahayanya bagi kesatuan Republik Indonesia. Hasil periksa fakta dengan narasi serupa sudah diunggah pada laman turnbackhoax.id dengan judul “[SALAH] Istana Meresmikan Bahwa PKI Diperbolehkan di Indonesia”.","ATHEISME dan KOMUNISME di Kecualikan Dalam PERPPU Ormas? Ada yang janggal dalam pidato Mendagri, Tjahjo Kumolo, pasca ketok palu pengesahan PERPPU ORMAS. Karena ada pengecualian untuk paham komunisme dan atheisme.",1
"Desember 10, 2021",https://turnbackhoax.id/2021/12/10/salah-proyek-cebong-terkini-sirkuit-mandalika-gk-masuk-berita-tv/,[SALAH] “proyek cebong terkini SIRKUIT MANDALIKA gk masuk berita tv”,"Akun Tiktok @Jakiman mengunggah video yang memperlihatkan keadaan Sirkuit Mandalika tergenang air hujan. Dalam video tersebut terdapat narasi yang mengklaim bahwa proyek Sirkuit Mandalika tidak disiarkan oleh televisi.
Setelah ditelusuri, ada media televisi yang memberitakan terkait Sirkuit Mandalika. Pertama adalah CNN Indonesia, pada video di kanal Youtube CNN Indonesia terdapat video dengan judul “Antusias Pembalap WSBK dengan Sirkuit Mandalika” pada 19 November 2021.
Kedua, Metro TV yang memberitakan penundaan start balapan pertama WSBK yang diakibatkan hujan deras disertai angin kencang. Hujan tersebut juga mengakibatkan air sempat menggenang di sirkuit dan pit lane. Pemberitaan tersebut didapatkan pada kanal Youtube metrotvnews pada video yang berjudul “Hujan Badai di Mandalika, Race 1 WSBK Ditunda” 20 November 2021.
Pada kanal Youtube tvOneNews juga ditemukan video yang berjudul “Diterpa Hujan Deras, Race Pertama di Sirkuit Mandalika Ditunda Sementara | Kabar Petang tvOne” 20 November 2021. Video tersebut memberitakan penundaan race pertama Sirkuit Mandalika karena hujan deras.",proyek cebong terkiniSIRKUIT MANDALIKAgk masuk berita tv,1
"Desember 6, 2021",https://turnbackhoax.id/2021/12/06/salah-video-jenderal-tni-andika-perkasa-adu-otot-dengan-tentara-as/,[SALAH] Video Jenderal TNI Andika Perkasa Adu Otot dengan Tentara AS,"Beredar sebuah video dari akun Tiktok @zikri386_1 yang menunjukkan bahwa terdapat anggota TNI sedang adu otot dengan salah satu Tentara Amerika Serikat (AS). Anggota TNI tersebut diklaim merupakan Jenderal Andika Perkasa.
Setelah melakukan penelusuran, hal tersebut tidak benar. Melansir dari laman berita Kompas, Kepala Dinas Penerangan TNI AD (Kadispenad) Brigjen TNI Tatang Subarna mengatakan bahwa orang yang berada dalam video tersebut adalah instruktur fitnes bernama Serma Atang. Ia juga mengatakan bahwa video tersebut ditujukan sebagai hiburan pada hari Sport and Culture Day saat menjelang akhir latihan bersama Garuda Shield-15. Hasil periksa fakta dengan narasi serupa telah diunggah pada laman turnbackhoax.id dengan judul “[SALAH] KSAD Jenderal Andika Perkasa Adu Otot dengan Tentara Amerika Serikat”.",TNI Indonesia memang patut disegani oleh negara mana pun termasuk USA,1
"Oktober 24, 2021",https://turnbackhoax.id/2021/10/24/salah-makam-mustafa-kemal-ataturk-mengeluarkan-bau-busuk/,[SALAH] Makam Mustafa Kemal Ataturk Mengeluarkan Bau Busuk,"Beredar sebuah narasi melalui akun Facebook Dhona Andhika yang mengatakan bahwa makam Mustafa Kemal Ataturk mengeluarkan bau busuk. Narasi tersebut mengatakan bahwa bau busuk tersebut dicium oleh pengunjung yang mengunjungi Museum Turki tempat dimana Mustafa Kemal Ataturk dimakamkan.
Setelah melakukan penelusuran, hal tersebut tidak benar. Melansir dari laman berita Tempo, salah satu Mahasiswa Indonesia yang sedang mengikuti pendidikan di Turki mengatakan ketika ia berkunjung, ia tidak pernah mencium bau busuk tersebut. Hal serupa juga dikatakan oleh pengunjung asal Indonesia yang lain, yang pernyataannya diunggah pada kanal Youtube oleh akun Faisal Nasution dan setiahadikunto Channel.
Di samping itu, hingga saat ini dalam catatan sejarah belum ada yang menjelaskan bahwa kematian Mustafa Kemal tidak diterima di liang lahat. Hasil periksa fakta yang menjelaskan hal tersebut sudah diunggah pada laman turnbackhoax.id dengan “[SALAH] Menggunakan Kekuasaan untuk Menghancurkan Islam, Mayat Mustafa Kemal Ataturk Tidak Diterima Bumi”. Dalam hasil periksa fakta tersebut dijelaskan bahwa Mustafa Kemal dimakamkan di Istana Dolmabache dan dipindahkan ke sebuah sarkofagus di Masoleum Anitkabir pada tahun 1953.","Kisah pemimpin Turki yg bernama Mustafa Kemal AttaturkDia adalah pemimpin yg menentang ajaran IslamAdzan di turki tidak boleh pakai bahasa Arab, masjid di jadikan museum, hijab di lepaskan, dan lain sebagai nyaSetelah 15 tahun berkuasa akhirnya dia sakaratul maut hingga 6 bulan lama nya baru di nyatakan meninggalDi kuburkan pun tidak di terima bumi, di kuburkan malah jasad nya mental keluar, di masukkan lagi lalu mental lagiSampai akhirnya di timbun dengan batu keramik seberat 44 ton barulah bisa di kuburSekarang ada di museum Turki, dan yg berkunjung pun mencium bau busuk yg sangat bau sampai lengket ke langit2 mulut Silahkan lihat video nya di bawah, agar kita semua belajar dan ambil hikmah nya",1
"Agustus 25, 2021",https://turnbackhoax.id/2021/08/25/salah-bendera-merah-putih-dilarang-berkibar-di-pik/,[SALAH] Bendera Merah Putih Dilarang Berkibar di PIK,"Beredar sebuah video di media sosial Facebook berisi informasi yang menyatakan bahwa bendera merah putih dilarang berkibar di daerah Pantai Indah Kapuk (PIK). Rekaman dari kamera salah seorang warga ini menampilkan sekumpulan warga yang bentrok dengan aparat kepolisian.
Namun narasi postingan yang menyatakan bahwa bendera merah putih dilarang berkibar di daerah PIK adalah informasi keliru.
“Saya mau luruskan narasi yang beredar. Kami tegaskan yang dilarang itu adalah berkerumun. Kita tidak ingin terjadi kluster baru. Bukan kita melarang mereka mengibarkan bendera. Itu salah itu. Kalau mereka kibarkan bendera di situ kan pasti menimbulkan kerumunan. Ini yang kita hindari, ” tegas Kapolres Metro Jakarta Utara, Kombes Pol Guruh Arif Darmawan.
Hal ini pun telah dikonfirmasi oleh pihak Organisasi Laskar Merah Putih (LMP) yang menginisiasi aksi pengibaran bendera ini. Panglima LMP, Daeng Jamal menyatakan bahwa pembentangan bendera itu didukung oleh masyarakat di wilayah PIK. Akan tetapi, karena tekanan dari pihak manajemen dan terbentur aturan, akhirnya pembentangan bendera urung terjadi.
Namun, pihak LMP pun akhirnya menerima dengan ikhlas larangan pembentangan bendera tersebut. “Kami terima dengan lapang dada karena kami tidak mau ada gesekan dengan siapa pun karena kami cinta NKRI,” ucapnya.",Dilarang berkibar di Pantai Indah Kapuk (pihkiSeolah-olah ada negara lain di negara kita. Cina buat aturannya sendiri di bumi nusantara ini. TNI dan Polri sebatas robot yang diseting untuk kepentingan asing.,1
