date,URL,Title,Narrative,Statement,Label
"September 17, 2018",https://turnbackhoax.id/2018/09/17/benar-demokrat-iklan-jokowi-di-bioskop-mengganggu-hak-konsumen/,[BENAR] “Demokrat: Iklan Jokowi di Bioskop Mengganggu Hak Konsumen”,"Kepala Divisi Advokasi dan Bantuan Hukum DPP Partai Demokrat Ferdinand Hutahaean menilai penayangan iklan pemerintah Joko Widodo di layar bioskop telah melanggar etika kepatutan.
Menurutnya, hal tersebut telah mengganggu hak masyarakat sebagai konsumen yang datang dan membayar untuk mendapatkan hiburan dengan menonton film di bioskop.
“Ini mengganggu hak-hak konsumen dan saya pikir harus dihentikan,” ujar Ferdinand kepada CNNIndonesia.com, Rabu (12/9).
Ferdinand menyarankan pemerintah Jokowi beriklan di televisi. Menurutnya, beriklan di bioskop akan mengganggu hak masyarakat yang tidak suka dengan Jokowi.
“Mereka ke bioskop dan membayar masuk bukan untuk menonton Jokowi,” ujar dia.
Sementara Anggota Badan Komunikasi Partai Gerindra Andre Rosiade mengatakan penayangan iklan tentang kesuksesan pembangunan infrastruktur di era Presiden Joko Widodo itu merupakan bentuk kampanye terselubung jelang Pemilihan Umum (Pemilu) 2019.
Menurutnya, Jokowi yang merupakan calon presiden petahana telah menggunakan segala sumber daya untuk memenangkan Pilpres 2019 mendatang.
“Itu kelebihan petahana, menggunakan segala sumber daya yang ada untuk memenangkan pemilu, termasuk berkampanye terselubung di bioskop,” kata Andre kepada CNNIndonesia.com.
Selain itu, lanjutnya, penayangan iklan pemerintah di bioskop itu tidak etis karena masyarakat membayar untuk menyaksikan film bukan melihat wajah Jokowi.
Dia pun mempertanyakan sikap Komisi Pemilihan Umum (KPU), Badan Pengawas Pemilu (Bawaslu), dan pihak terkait lainnya dalam menyikapi penayangan iklan pemerintah tersebut di layar bioskop.
“Enggak etis aja. Kita mau nonton bioskop bukan Jokowi,” ujar Andre.
Iklan keberhasilan pemerintahan Jokowi di bioskop menuai protes sejumlah penonton bioskop. Melalui media sosial mereka mempertanyakan iklan tersebut.
Kementerian Komunikasi dan Informatika (Kemkominfo) mengaku memasang iklan-iklan keberhasilan pemerintah di bioskop untuk menyasar generasi milenial. Iklan itu, kata Plt Kabiro Humas Kemkominfo Ferdinandus Setu tak perlu dipermasalahkan.
Ferdinandus enggan mengungkapkan anggaran iklan tersebut. Namun, pada Juni 2018, Kemkominfo pernah melakukan lelang untuk pekerjaan jasa penayangan konten sosialisasi Asian Games tahun 2018 untuk durasi 30 detik melalui media bioskop berjaringan nasional.","Ferdinand menyarankan pemerintah Jokowi beriklan di televisi. Menurutnya, beriklan di bioskop akan mengganggu hak masyarakat yang tidak suka dengan Jokowi.",0
"September 13, 2018",https://turnbackhoax.id/2018/09/13/benar-warga-malang-dihebohkan-soal-penemuan-alat-kejut-yang-dianggap-bom-kepolisian-beri-penjelasan/,"[BENAR] WARGA MALANG DIHEBOHKAN SOAL PENEMUAN ALAT KEJUT YANG DIANGGAP BOM, KEPOLISIAN BERI PENJELASAN","Melansir dari malangtimes.com, saat ini alat tersebut sudah diamankan oleh Polsek Batu. Hingga pemberitaan diturunkan, masih belum diketahui siapa pemilik dari benda tersebut. Sebelumnya terlihat alat tersebut berada diantara semak-semak. Di waktu yang bersamaan, beredar sebuah video di media sosial dengan suara pria selama 34 detik. Dalam video, si pria mengatakan telah ditemukannya bom bunuh diri di Abdul Ghani Atas.
Kasatreskrim Polres Batu AKP Anton Widodo mengatakan benda yang menghebohkan warga Jl Abdul Gani itu bukan bom, melainkan alat  kedokteran yang disebut alat kejut. Namun, warga mengira bom karena melihat kabel listrik di sekitar alat tersebut.
“Dikiranya bom karena benda itu ada kabel-kabelnya. Tapi memang itu bukan bom. Seperti alat  getar pelangsing seperti itu,” ujar Anton.
Tidak hanya itu. Dia juga menegaskan jika beredarnya rekaman yang menyatakan adanya bom bunuh diri di Jl Abdul Gani tidak benar atau perbuatan orang yang tidak bertanggung jawab.
“Rekaman yang beredar di sosial media tidak benar adanya. Tentunya ini sangat membahayakan dan kami akan mencari tahu siapa yang melakukan hal tersebut,” imbuhnya.","Kasatreskrim Polres Batu AKP, Anton Widodo : “Dikiranya bom karena benda itu ada kabel-kabelnya. Tapi memang itu bukan bom. Seperti alat getar pelangsung seperti itu,”",0
"September 10, 2018",https://turnbackhoax.id/2018/09/10/benar-tni-indonesia-tidak-langgar-perbatasan-timor-leste/,[BENAR] TNI: Indonesia Tidak Langgar Perbatasan Timor Leste,"Menanggapi tuduhan David Diaz Ximenes, anggota Komisi VIII Parlemen Nasional Bidang Pertahanan dan Kerjasama Luar Negeri Timor Leste bahwa ada warga negara Indonesia di Desa Manusasi telah melanggar perbatasan Indonesia-Timor Leste, Tentara Nasional Indonesia (TNI) beri klarifikasi.
Dilansir dari antaranews.com, cnnindonesia.com, dan tniad.mil.id, Komandan Korem 161/Wirasakti Kupang, Nusa Tenggara Timur Brigjen TNI Teguh Muji Angkasa menegaskan masyarakat Indonesia yang bermukim di Desa Manusasi, Kecamatan Eban, Kabupaten Timor Tengah Utara tidak pernah melanggar wilayah perbatasan Timor Leste.
“Saya tegaskan di sini bahwa apa yang dituduhkan David Diaz Ximenes, anggota Komisi VIII Parlemen Nasional Bidang Pertahanan dan Kerjasama Luar Negeri Timor Leste itu tidak benar,” tegasnya.
Menurut Danrem Teguh Angkasa, apa yang disampaikan David Ximenes tidak sesuai fakta di lapangan. Sebab, lanjut Teguh, antara Desa Manusasi dan Desa Naktuka berada di dalam wilayah  (batas wilayah yang belum disepakati garis batasnya oleh kedua negara), karena masih bersengketa.
Berdasarkan hukum internasional, Teguh menjelaskan, daerah tersebut masih berstatus quo, daerah yang tidak bisa disentuh oleh kedua negara. Adapun, menurutnya, wilayah Desa Manusasi di daerah sengketa luasnya menapai 142,7 hektare. Daerah itu pun dibagi menjadi tiga zona yang meliputi daerah sengketa I (di dekat pos TNI), daerah sengketa II yang berada di tengah, dan daerah sengketa III berada di dekat pos UPF, Timor Leste.
Berdasarkan hasil penyelidikan di lapangan oleh Satgas Pamtas RI-Timor Leste, Danrem Teguh menjelaskan, diketahui bahwa di zona III, masyarakat Timor Leste telah sengaja dan terencana melakukan penggarapan lahan di wilayah yang masih berstatus sengketa tersebut.
“Setelah lahan dibersihkan, mereka kemudian memagarinya sebagai persiapan untuk musim tanam tahun ini. Masalah ini yang seharusnya diangkat oleh David Ximenes, bukan mengarang-ngarang fakta,” ujar Teguh.
Sedangkan, Teguh mengatakan, warga Desa Manusasi hanya melakukan pembersihan lahan dari rumput dan aksi itu dilakukan secara spontan. “Sedangkan masyarakat desa Manusasi di Zone I hanya baru membersihkan lahan tersebut dari rumput dan itu pun karena aksi spontan disebabkan oleh kegiatan yang dilakukan masyarakat Timor Leste sebelumnya di Zone III,” ucapnya.
Danrem Teguh mengatakan, David Diaz Ximenes seharusnya berkoordinasi dengan anggota RAEO (Koordinator garis perbatasan di wilayah Khusus Otonomi Oecusse Ambeno) Arnaldo Suni, sebelum menyampaikan pendapatnya. “Sayangnya, pernyataan David Ximenes itu sangat provokatif dan bisa memicu terjadinya konlik perbatasan. Ini yang kami tidak inginkan, karena pernyataannya hanya memutarkan balikan fakta,” pungkas Danrem Teguh Muji Angkasa.","Menanggapi tuduhan David Diaz Ximenes, anggota Komisi VIII Parlemen Nasional Bidang Pertahanan dan Kerjasama Luar Negeri Timor Leste bahwa ada warga negara Indonesia di Desa Manusasi telah melanggar perbatasan Indonesia-Timor Leste, Tentara Nasional Indonesia (TNI) beri klarifikasi. Dilansir dari antaranews.com, cnnindonesia.com, dan tniad.mil.id, Komandan Korem 161/Wirasakti Kupang, Nusa Tenggara Timur Brigjen TNI Teguh Muji Angkasa menegaskan masyarakat Indonesia yang bermukim di Desa Manusasi, Kecamatan Eban, Kabupaten Timor Tengah Utara tidak pernah melanggar wilayah perbatasan Timor Leste. “Saya tegaskan di sini bahwa apa yang dituduhkan David Diaz Ximenes, anggota Komisi VIII Parlemen Nasional Bidang Pertahanan dan Kerjasama Luar Negeri Timor Leste itu tidak benar,” tegasnya. Menurut Danrem Teguh Angkasa, apa yang disampaikan David Ximenes tidak sesuai fakta di lapangan. Sebab, lanjut Teguh, antara Desa Manusasi dan Desa Naktuka berada di dalam wilayah _Unresolved Segment_ (batas wilayah yang belum disepakati garis batasnya oleh kedua negara), karena masih bersengketa. Berdasarkan hukum internasional, Teguh menjelaskan, daerah tersebut masih berstatus quo, daerah yang tidak bisa disentuh oleh kedua negara. Adapun, menurutnya, wilayah Desa Manusasi di daerah sengketa luasnya menapai 142,7 hektare. Daerah itu pun dibagi menjadi tiga zona yang meliputi daerah sengketa I (di dekat pos TNI), daerah sengketa II yang berada di tengah, dan daerah sengketa III berada di dekat pos UPF, Timor Leste. Berdasarkan hasil penyelidikan di lapangan oleh Satgas Pamtas RI-Timor Leste, Danrem Teguh menjelaskan, diketahui bahwa di zona III, masyarakat Timor Leste telah sengaja dan terencana melakukan penggarapan lahan di wilayah yang masih berstatus sengketa tersebut. “Setelah lahan dibersihkan, mereka kemudian memagarinya sebagai persiapan untuk musim tanam tahun ini. Masalah ini yang seharusnya diangkat oleh David Ximenes, bukan mengarang-ngarang fakta,” ujar Teguh. Sedangkan, Teguh mengatakan, warga Desa Manusasi hanya melakukan pembersihan lahan dari rumput dan aksi itu dilakukan secara spontan. “Sedangkan masyarakat desa Manusasi di Zone I hanya baru membersihkan lahan tersebut dari rumput dan itu pun karena aksi spontan disebabkan oleh kegiatan yang dilakukan masyarakat Timor Leste sebelumnya di Zone III,” ucapnya. Danrem Teguh mengatakan, David Diaz Ximenes seharusnya berkoordinasi dengan anggota RAEO (Koordinator garis perbatasan di wilayah Khusus Otonomi Oecusse Ambeno) Arnaldo Suni, sebelum menyampaikan pendapatnya. “Sayangnya, pernyataan David Ximenes itu sangat provokatif dan bisa memicu terjadinya konlik perbatasan. Ini yang kami tidak inginkan, karena pernyataannya hanya memutarkan balikan fakta,” pungkas Danrem Teguh Muji Angkasa.",0
"September 8, 2018",https://turnbackhoax.id/2018/09/08/benar-pemprov-riau-bantah-akan-rumahkan-ribuan-pegawai-honorer/,[BENAR] “Pemprov Riau Bantah akan ‘Rumahkan’ Ribuan Pegawai Honorer”,"Isu tersebut pun segera dibantah oleh Kepala Badan Kepegawaian Daerah (BKD) Pemprov Riau, Ikhwan Ridwan. Ia menyatakan kabar tersebut tidak benar.
“Tidak ada itu. Sejauh ini tidak ada pembahasan soal perumahan honorer di BKD,” ujar Ikhwan, Kamis (6/9).
Ikhwan meyakinkan bahwa hingga kini dirinya tidak menerima arahan apa pun dari Gubernur Riau, Arsyadjuliandi Rachman. Juga tidak dari Sekda, Ahmad Hijazi.
“Memang tak ada,” tegas Ikhwan.","“Tidak ada itu. Sejauh ini tidak ada pembahasan soal perumahan honorer di BKD,” ujar Kepala Badan Kepegawaian Daerah (BKD) Provinsi Riau, Ikhwan Ridwan, Kamis (6/9).",0
"September 7, 2018",https://turnbackhoax.id/2018/09/07/benar-sophia-latjuba-bantah-jadi-anggota-jurkam-jokowi-maruf/,[BENAR] “Sophia Latjuba Bantah jadi Anggota Jurkam Jokowi – Ma’ruf”,"Salah satu diantaranya, artis Sophia Latjuba yang dikabarkan ditunjuk sebagai anggota juru kampanye (Jurkam) untuk Jokowi – Ma’ruf.
Namun, Sophia mengonfirmasi bahwa dirinya tidak masuk sebagai Jurkam untuk Jokowi – Ma’ruf. “Nggak tuh, bukan, bukan saya. Sophia yang lain kali,” ujar Sophia Latjuba, Rabu (5/9).
Sophia pun menambahkan jika ditawarkan menjadi anggota Jurkam untuk Jokowi – Ma’ruf, ia belum tentu akan menerimanya. “Aduh, saya enggak bisa jawab. Masih mau saya pikirkan dulu,” pungkas Sophia.
Diketahui pasangan Jokowi – Ma’ruf akan mengumumkan Ketua TKN nya pada Jumat sore ini. “Besok sore akan kami umumkan,” kata Jokowi di Surabaya, Kamis (6/9) kemarin.","“Nggak tuh, bukan, bukan saya. Sophia yang lain kali,” ujar Sophia Latjuba, Rabu (5/9).",0
"September 5, 2018",https://turnbackhoax.id/2018/09/05/benar-anies-baswedan-bantah-tunjuk-sudirman-said-jadi-wakil-gubernur-dki-jakarta/,[BENAR] “Anies Baswedan Bantah Tunjuk Sudirman Said jadi Wakil Gubernur DKI Jakarta”,"Mengetahui hal tersebut, Anies menjelaskan yang dituliskan itu tidak sepenuhnya benar. “Tidak, saya ingin membantah yang ditulis itu. Kemarin saya sudah kirim teks langsung ke pemrednya karena yang ditulis di (salah satu media) sebagian itu fiktif,” ujar Anies, Selasa (4/9).
Anies yang juga mantan Menteri Pendidikan dan Kebudayaan menjelaskan bahwa keputusan pergantian Sandiaga Uno yang akan bertarung di Pilpres 2019, berada ditangan partai pengusung yakni Gerindra dan PKS.
“Cek ke partai saja ya bukan ke saya karena pengusulannya di partai,” tegas Anies,
Seperti yang pernah disampaikan, Anies hanya ingin pendampingnya kelak sesuai dengan Undang-undang. Mengikuti ketentuan dan peraturan negara, selama memenuhi dirinya akan menerima.
“Merujuknya pada Undang-undang karena ini adalah sebuah posisi yang diaturnya pakai ketentuan pemerintah ketentuan negara. Selama sesuai dengan ketentuan negara maka sah secara proses,” pungkas Anies.","""Tidak, saya ingin membantah yang ditulis itu. Kemarin saya sudah kirim teks langsung ke pemrednya karena yang ditulis di (salah satu media) sebagian itu fiktif,"" ujar Gubernur DKI Jakarta, Anies Baswedan, Selasa (4/9). ",0
"September 4, 2018",https://turnbackhoax.id/2018/09/04/benar-kader-gerindra-merasa-difitnah-dengan-poster-ajakan-deklarasi-2019gantipresiden-di-bandar-lampung-yang-menjanjikan-imbalan/,[BENAR] “Kader Gerindra Merasa Difitnah dengan Poster Ajakan Deklarasi #2019GantiPresiden di Bandar Lampung yang Menjanjikan Imbalan”,"Ditambah lagi dalam poster tersebut dijanjikan imbalan akan diberikan kaos gratis, uang makan dan uang transport. Pada poster tersebut juga ditempelkan foto kader Gerindra, Rahmat Mirzani Djausal.
Menanggapi itu, kuasa hukum Rahmat, Mendi Utama menyatakan isi poster elektronik yang menepelkan foto kliennya, tidak benar adanya. “Tindakan itu fitnah dan pencemaran nama baik klien kami,” ujar Mendi Utama, Jumat (31/8).
Mendi juga mempertanyakan motif dari pembuatan dan penyebaran poster elektronik itu yang tengah menjadi kontroversi di masyarakat. “Entah apa maksudnya membuat selebaran dengan menempelkan nama dan gambar Mirza terkait acara tersebut,” tegas Mendi.
Dengan peristiwa ini, Mendi mengaku kliennya akan meneruskannya ke jalur hukum. “Kami akan segera laporkan ke kepolisian. Bukan hanya melanggar UU ITE, tapi juga KUHP,” tutup Mendi.","""Tindakan itu fitnah dan pencemaran nama baik klien kami,"" ujar Pengacara Rahmat Mirjani Djausal, Mendi Utama, Jumat (31/8).",0
"September 4, 2018",https://turnbackhoax.id/2018/09/04/benar-universitas-muhammadiyah-kupang-bantah-akan-menginisasi-gerakan-gantipresiden2019/,[BENAR] Universitas Muhammadiyah Kupang Bantah Akan Menginisasi Gerakan #GantiPresiden2019,"Hajenang, Presidium Gerakan #GantiPresiden2019 Wilayah Nusa Tenggara Timur (NTT) berencana akan menggelar gerakan tersebut pada 10 November 2018 di Marombok, Desa Golo Bilas, Kecamatan Komodo, Kabupaten Manggarai Barat. Selain mengaku sebagai Presidium gerakan tersebut, Hajenang juga mengaku sebagai dan Dosen Universitas Muhammadiyah Kupang (UMK). Atas niat Hajenang tersebut, UMK membantah bahwa pihak kampus ikut menyokong dan menginisasi Gerakan #GantiPresiden2019 di Kabupaten Manggarai Barat.
Dilansir dari antaranews.com dan bisnis.com, Rektor UMK Dr. Zainal Wula, M.Si., menegaskan bahwa perguruan tinggi yang dipimpinnya tidak pernah menginisiasi Gerakan #GantiPresiden2019. “UMK tidak pernah menginisiasi gerakan ganti presiden 2019. Kalau ada dosen yang berencana menggelar gerakan ganti presiden, merupakan aktivitas pribadi, dan bukan atas nama lembaga UMK,” kata Zainal.
Menurut Rektor UMK tersebut, kegiatan tersebut bukan atas inisiasi lembaga UMK, dan siapa pun, apakah itu dosen atau mahasiswa yang melakukan aktivitas politik di luar kampus sama sekali tidak ada hubungan dengan UMK.
“Kami juga sudah ada larangan keras dari lembaga UMK kepada seluruh pengajar. Bukan hanya melakukan kegiatan gerakan ganti presiden, tetapi semua aktivitas politik tidak dibolehkan,” katanya.
Perihal status Hajenang sebagai dosen, pihak universitas mengklaim bahwa Hajenang memang pernah mengajar di Fakultas Hukum UMK namun dia telah keluar dari perguruan tinggi swasta tersebut.
Zainal menyayangkan, jika benar ada staf pengajar yang melakukan aktivitas politik di luar kampus. “Kami akan segera menggelar rapat untuk menyikapi masalah ini,” ujarnya.","Terkait salah satu dosennya menjadi insiator Gerakan #GantiPresiden2019 di Kabupaten Manggarai Barat, Nusa Tenggara Timur (NTT), pihak Universitas Muhammadiyah Kupang (UMK) membantah bahwa kampusnya terlibat dalam gerakan tersebut. Dilansir dari antaranews.com dan bisnis.com, Rektor UMK Dr. Zainal Wula, M.Si., menegaskan bahwa perguruan tinggi yang dipimpinnya tidak pernah menginisiasi Gerakan #GantiPresiden2019. “UMK tidak pernah menginisiasi gerakan ganti presiden 2019. Kalau ada dosen yang berencana menggelar gerakan ganti presiden, merupakan aktivitas pribadi, dan bukan atas nama lembaga UMK,” kata Zainal. Hajenang, Presidium Gerakan #GantiPresiden2019 Wilayah Nusa Tenggara Timur (NTT) berencana akan menggelar gerakan tersebut pada 10 November 2018 di Marombok, Desa Golo Bilas, Kecamatan Komodo, Kabupaten Manggarai Barat. Selain mengaku sebagai Presidium gerakan tersebut, Hajenang juga mengaku sebagai dan Dosen Universitas Muhammadiyah Kupang (UMK). Atas niat Hajenang tersebut, UMK membantah bahwa pihak kampus ikut menyokong dan menginisasi Gerakan #GantiPresiden2019 di Kabupaten Manggarai Barat. Dilansir dari antaranews.com dan bisnis.com, Rektor UMK Dr. Zainal Wula, M.Si., menegaskan bahwa perguruan tinggi yang dipimpinnya tidak pernah menginisiasi Gerakan #GantiPresiden2019. “UMK tidak pernah menginisiasi gerakan ganti presiden 2019. Kalau ada dosen yang berencana menggelar gerakan ganti presiden, merupakan aktivitas pribadi, dan bukan atas nama lembaga UMK,” kata Zainal. Menurut Rektor UMK tersebut, kegiatan tersebut bukan atas inisiasi lembaga UMK, dan siapa pun, apakah itu dosen atau mahasiswa yang melakukan aktivitas politik di luar kampus sama sekali tidak ada hubungan dengan UMK. “Kami juga sudah ada larangan keras dari lembaga UMK kepada seluruh pengajar. Bukan hanya melakukan kegiatan gerakan ganti presiden, tetapi semua aktivitas politik tidak dibolehkan,” katanya. Perihal status Hajenang sebagai dosen, pihak universitas mengklaim bahwa Hajenang memang pernah mengajar di Fakultas Hukum UMK namun dia telah keluar dari perguruan tinggi swasta tersebut. Zainal menyayangkan, jika benar ada staf pengajar yang melakukan aktivitas politik di luar kampus. “Kami akan segera menggelar rapat untuk menyikapi masalah ini,” ujarnya.",0
"September 3, 2018",https://turnbackhoax.id/2018/09/03/benar-transjakarta-bantah-kini-pns-dki-jakarta-mesti-bayar/,[BENAR] “Transjakarta Bantah Kini PNS DKI Jakarta Mesti Bayar”,"“Saya baru selesai cuti sekitar seminggu, hari ini saya naik Transjakarta pas ngetap kartu pegawai, nggak bisa lagi. Padahal nggak ada sosialisasi,” ujar salah satu PNS DKI, Kamis, (30/8).
Seorang PNS DKI Jakarta yang tak disebutkan namanya ini juga mempermasalahkan tidak adanya sosialisasi jika Bus Transjakarta sudah tidak gratis lagi bagi PNS.
“Saya tanya ke petugas Transjakarta di halte, kok tidak ada pengumuman atau sosialisasinya?,petugas Transjak malah bilang ‘memang tidak ada. makanya ini saya kasih tau’, apa apaan begitu,” kata PNS tersebut.
Seorang pegawai Bus Transjakarta yang dimintai keterangan menjelaskan kartu pegawai PNS DKI Jakarta harus diisi saldo terlebih dahulu dan kini dipotong tarif seperti warga umum.
Menanggapi hal tersebut, Kepala Humas PT Transportasi Jakarta, Wibowo membantah perihal PNS DKI Jakarta yang kini tak lagi gratis atau diminta membayar ketika menaiki Bus Transjakarta. Menurutnya hingga sekarang, sebenarnya tidak ada perubahan tersebut.
“Tidak ada perubahan, masih gratis,” ujar Wibowo.
Ia menerangkan Peraturan Gubernur (Pergub) Nomor 160 Tahun 2016 tentang Pelayanan Transjakarta Gratis dan Bus Gratis bagi Masyarakat masih berlaku.
Pergub yang dikeluarkan pada 19 Agustus 2016 menyebutkan ada 11 kategori masyarakat yang dapat menikmati layanan tersebut salahsatunya PNS atau pensiunan PNS Pemprov DKI Jakarta.
“Sampai hari ini pergub Nomor 160 Tahun 2016 itu masih berlaku, PNS itu masih gratis.
“Kalau enggak bisa, coba cek IDnya dulu, yang pasti sampai sekarang pergub itu masih berlaku,” pungkas Wibowo.","“Tidak ada perubahan, masih gratis,” ujar Kepala Humas PT Transportasi Jakarta, Wibowo, Kamis (30/8).",0
"September 1, 2018",https://turnbackhoax.id/2018/09/01/benar-foto-massa-aksi-67/,[BENAR] Foto Massa “Aksi 67”,"Deskripsi foto: “Massa yang tergabung dalam Aksi 67 melakukan long march dari Masjid Istiqlal menuju gedung Bareskrim Mabes Polri, Jakarta, Jumat (6/7). Aksi ini menuntut penuntasan kasus penistaan agama Sukmawati Soekarno Putri, Ade Armando dan Victor Laiskodat. ","“Massa yang tergabung dalam Aksi 67 melakukan long march dari Masjid Istiqlal menuju gedung Bareskrim Mabes Polri, Jakarta, Jumat (6/7).”",0
"Agustus 31, 2018",https://turnbackhoax.id/2018/08/31/benar-bappenas-bantah-tudingan-sandiaga-uno-yang-sebut-pemerintah-mengintervensi-data-bps/,[BENAR] “Bappenas Bantah Tudingan Sandiaga Uno yang Sebut Pemerintah Mengintervensi Data BPS”,"Sebagai contoh, mantan Wakil Gubernur DKI Jakarta itu mempertanyakan patokan garis kemiskinan yang ditetapkan, yakni Rp 401.220 per kapita per bulan, atau sekitar Rp 13.374 per hari.
“Apa realistis orang di zaman sekarang bisa hidup dengan Rp 13.000 per hari?” kata Sandiaga.
Dengan standar itu, data kemiskinan yang diklaim menurun ke angka 9,82 persen atau setara dengan 25,95 juta orang per Maret 2018. Ini pertama kalinya persentase penduduk miskin di Indonesia pada level single digit.
Lalu mengenai tingkat pengangguran yang menurun, Sandiaga juga menegaskan bahwa hitung-hitungan BPS masih mentah. BPS mencatat terjadi penurunan Tingkat Pengangguran Terbuka (TPT), dari Februari 2017 sebesar 5,33 persen jadi 5,13 persen pada Februari 2018.
Namun, Sandiaga menilai, BPS hanya mengukur tingkat pengangguran terbuka tanpa melihat kualitas pekerjaannya. Menurut Sandiaga, banyak anak muda lulusan diploma dan sarjana yang terpaksa bekerja tidak sesuai dengan bidang dan kemampuannya.
Menanggap hal tersebut Menteri Perencanaan dan Pembangunan Nasional/Kepala Bappenas, Bambang Brodjonegoro menyatakan hal tersebut tidak benar. “Itu sama sekali tidak benar, mereka (BPS) punya undang-undang yang menunjukkan independensi mereka,” kata Bambang, Jumat (31/8).
Bambang menjelaskan independensi BPS terjaga dan dipagari oleh Undang-Undang, seperti UU Nomor 16 Tahun 1997 tentang Statistik dan UU Nomor 14 Tahun 2008 tentang Keterbukaan Informasi Publik.
Lebih lanjut Bambang mengungkapkan, pemerintah baik itu menteri maupun presiden baru mengetahui hasil data statistik BPS satu jam sebelum diumumkan melalui konferensi pers.
“Dari presiden sampai menteri terkait itu pun baru tahu satu jam sebelum press conference.
Senada, Kepala BPS Suhariyanto mengatakan, dalam menjalankan sensus dan survei, independensi adalah harga mati untuk BPS. Pemerintah, kata Suhariyanto, tidak pernah sekalipun mengintervensi BPS.
Ia menjelaskan, BPS mengumpulkan data lewat sensus dan survei dengan menggunakan konsep definisi dan metodologi yang mengacu pada manual dari PBB atau lembaga internasional. Oleh karena itu, Suhariyanto mengatakan, sensus dan survei BPS memotret fakta yang ada di lapangan.
“Data yang dirilis BPS ada yang menunjukkan keberhasilan program pemerintah, tetapi ada juga yang menunjukkan pekerjaan rumah yang harus dikerjakan,” ujarnya, Kamis (30/8).
Menteri Koordinator Pembangunan Manusia dan Kebudayaan Puan Maharani juga menambahkan, survei BPS dilakukan dengan standar yang bisa dipertanggungjawabkan.
Dengan kredibilitas dan independensi BPS, Puan menegaskan bahwa pemerintah percaya penuh lembaga statistik milik negara tersebut. “Kalau kemudian badan statistik nasional tidak kita akui, kita mau pakai (data) apalagi?,” katanya, Kamis (30/8).","“Itu sama sekali tidak benar, mereka (BPS) punya undang-undang yang menunjukkan independensi mereka,” kata Menteri Perencanaan dan Pembangunan Nasional/Kepala Bappenas, Bambang Brodjonegoro, Jumat (31/8).",0
"Agustus 30, 2018",https://turnbackhoax.id/2018/08/30/benar-pollycarpus-bantah-jadi-kader-partai-berkarya/,[BENAR] Pollycarpus Bantah Jadi Kader Partai Berkarya,"Mantan terpidana kasus pembunuhan aktivis Hak Asasi Manusia (HAM) Munir Said Thalib, Pollycarpus Budihari Prijanto dikabarkan telah bergabung dan menjadi kader dari Partai Berkarya. Klaim bahwa Pollycarpus telah menjadi kader Partai Berkarya disampaikan oleh mantan Sekretaris Jenderal Partai Berkarya, Badaruddin Andi Picunang, di berbagai media sejak bulan Maret 2018.
Setelah sekian lamanya, akhirnya Pollycarpus angkat bicara dan memberikan klarifikasi terkait isu sudah menjadi kader Partai Berkarya. Dilansir dari cnnindonesia.com, liputan6.com, okezone.com, dan detik.com, Pollycarpus menegaskan bahwa dirinya tidak bergabung dengan Partai Berkarya atau partai politik manapun.
“Oh, Partai Berkarya saya tidak (anggota). Saya sudah _declare_ sama Najwa Shihab waktu itu memang diajak tapi saya tidak membidangi untuk politik jadi saya lebih suka profesional,” terangnya.
Polly mengatakan, setelah bebas murni, dirinya akan fokus menekuni dunia penerbangan sesuai dengan kapasitasnya. Dia akan melanjutkan pekerjaan sebagai pengurus di PT Gatari Air Service.
“Saya kembali ke dunia penerbangan, sempat saya di PT Gatari, kemudian ada rencana mau mengakuisisi perusahaan penerbangan juga, ada rencana untuk mendatangkan sejenis helikopter yang ringan untuk keperluan seluruh Indonesia. Saya di Jakarta kemudian di daerah-daerah juga survei. Selain di Gatari sebagai asisten direktur, di (PT) Cahaya Sakti saya direktur operasi,” ujarnya."," “Oh, Partai Berkarya saya tidak (anggota). Saya sudah declare sama Najwa Shihab waktu itu memang diajak tapi saya tidak membidangi untuk politik jadi saya lebih suka profesional,” terangnya.",0
"Agustus 26, 2018",https://turnbackhoax.id/2018/08/26/benar-penyebutan-topan-dan-badai-di-doa-maruf-amin/,[BENAR] Penyebutan “topan dan badai” di doa Ma’ruf Amin,"Berdasarkan hasil pemeriksaan ke sumber-sumber valid yang menyiarkan secara langsung (live broadcast), memang benar disebutkan “topan dan badai”. ","MA'RUF AMIN MENDOAKAN
KORBAN TOPAN & DAN BADAI DINTB.
PADAHAL DI NTB ITU BENCANA GEMPA,
BUKAN BADAI & TOΡΑΝ.",0
